met_day,prcp_mean,prcp_max,prcp_min,prcp_std,n_stations,year,significant_rain,days_since_rain,rain_category
2021-11-03,0.025,0.2,0.0,0.062,12,2021,False,2.0,0-2 days
2021-11-04,0.467,1.9,0.0,0.634,12,2021,False,3.0,3-7 days
2021-11-05,0.025,0.2,0.0,0.062,12,2021,False,4.0,3-7 days
2021-11-06,0.017,0.2,0.0,0.058,12,2021,False,5.0,3-7 days
2021-11-07,0.0,0.0,0.0,0.0,12,2021,False,6.0,3-7 days
2021-11-08,0.0,0.0,0.0,0.0,12,2021,False,7.0,3-7 days
2021-11-09,0.058,0.4,0.0,0.138,12,2021,False,8.0,8-14 days
2021-11-10,0.092,0.6,0.0,0.178,12,2021,False,9.0,8-14 days
2021-11-11,0.392,1.0,0.0,0.306,12,2021,False,10.0,8-14 days
2021-11-12,0.142,0.6,0.0,0.168,12,2021,False,11.0,8-14 days
2021-11-13,1.425,2.8,0.6,0.717,12,2021,True,0.0,0-2 days
2021-11-14,0.083,0.2,0.0,0.094,12,2021,False,1.0,0-2 days
2021-11-15,0.167,0.5,0.0,0.192,12,2021,False,2.0,0-2 days
2021-11-16,0.0,0.0,0.0,0.0,12,2021,False,3.0,3-7 days
2021-11-17,0.117,0.4,0.0,0.127,12,2021,False,4.0,3-7 days
2021-11-18,0.008,0.1,0.0,0.029,12,2021,False,5.0,3-7 days
2021-11-19,0.0,0.0,0.0,0.0,12,2021,False,6.0,3-7 days
2021-11-20,0.0,0.0,0.0,0.0,12,2021,False,7.0,3-7 days
2021-11-21,0.0,0.0,0.0,0.0,12,2021,False,8.0,8-14 days
2021-11-22,0.0,0.0,0.0,0.0,12,2021,False,9.0,8-14 days
2021-11-23,0.025,0.2,0.0,0.062,12,2021,False,10.0,8-14 days
2021-11-24,0.033,0.2,0.0,0.078,12,2021,False,11.0,8-14 days
2021-11-25,0.05,0.2,0.0,0.08,12,2021,False,12.0,8-14 days
2021-11-26,0.033,0.3,0.0,0.089,12,2021,False,13.0,8-14 days
2021-11-27,4.742,6.4,3.6,0.97,12,2021,True,0.0,0-2 days
2021-11-28,0.567,0.9,0.2,0.227,12,2021,False,1.0,0-2 days
2021-11-29,0.0,0.0,0.0,0.0,12,2021,False,2.0,0-2 days
2021-11-30,0.1,0.3,0.0,0.104,12,2021,False,3.0,3-7 days
2021-12-01,0.492,1.2,0.0,0.353,12,2021,False,4.0,3-7 days
2021-12-02,0.746,2.0,0.0,0.525,13,2021,False,5.0,3-7 days
2021-12-03,0.338,1.4,0.0,0.444,13,2021,False,6.0,3-7 days
2021-12-04,2.854,3.8,1.8,0.558,13,2021,True,0.0,0-2 days
2021-12-05,2.523,4.4,1.6,0.797,13,2021,True,0.0,0-2 days
2021-12-06,0.4,1.0,0.0,0.28,13,2021,False,1.0,0-2 days
2021-12-07,1.977,3.0,1.1,0.639,13,2021,True,0.0,0-2 days
2021-12-08,8.077,12.6,5.5,1.992,13,2021,True,0.0,0-2 days
2021-12-09,0.023,0.3,0.0,0.083,13,2021,False,1.0,0-2 days
2021-12-10,7.462,8.4,6.0,0.709,13,2021,True,0.0,0-2 days
2021-12-11,0.015,0.2,0.0,0.055,13,2021,False,1.0,0-2 days
2021-12-12,2.769,7.5,1.6,1.511,13,2021,True,0.0,0-2 days
2021-12-13,0.054,0.2,0.0,0.088,13,2021,False,1.0,0-2 days
2021-12-14,0.031,0.2,0.0,0.075,13,2021,False,2.0,0-2 days
2021-12-15,0.0,0.0,0.0,0.0,13,2021,False,3.0,3-7 days
2021-12-16,0.0,0.0,0.0,0.0,13,2021,False,4.0,3-7 days
2021-12-17,0.0,0.0,0.0,0.0,13,2021,False,5.0,3-7 days
2021-12-18,0.054,0.6,0.0,0.166,13,2021,False,6.0,3-7 days
2021-12-19,0.062,0.2,0.0,0.096,13,2021,False,7.0,3-7 days
2021-12-20,0.169,1.0,0.0,0.278,13,2021,False,8.0,8-14 days
2021-12-21,0.0,0.0,0.0,0.0,13,2021,False,9.0,8-14 days
2021-12-22,0.0,0.0,0.0,0.0,13,2021,False,10.0,8-14 days
2021-12-23,0.085,0.4,0.0,0.141,13,2021,False,11.0,8-14 days
2021-12-24,0.062,0.4,0.0,0.126,13,2021,False,12.0,8-14 days
2021-12-25,14.615,21.8,9.2,4.682,13,2021,True,0.0,0-2 days
2021-12-26,10.115,18.3,4.0,5.183,13,2021,True,0.0,0-2 days
2021-12-27,0.762,1.6,0.0,0.539,13,2021,False,1.0,0-2 days
2021-12-28,4.177,8.6,2.0,2.278,13,2021,True,0.0,0-2 days
2021-12-29,1.077,2.2,0.0,0.784,13,2021,True,0.0,0-2 days
2021-12-30,1.0,1.7,0.6,0.389,13,2021,True,0.0,0-2 days
2021-12-31,1.169,3.2,0.3,1.014,13,2021,True,0.0,0-2 days
2022-01-01,0.031,0.2,0.0,0.075,13,2022,False,1.0,0-2 days
2022-01-02,0.977,1.8,0.2,0.446,13,2022,False,2.0,0-2 days
2022-01-03,0.585,2.2,0.1,0.695,13,2022,False,3.0,3-7 days
2022-01-04,0.146,0.6,0.0,0.23,13,2022,False,4.0,3-7 days
2022-01-05,3.708,12.8,0.8,3.014,13,2022,True,0.0,0-2 days
2022-01-06,0.031,0.2,0.0,0.063,13,2022,False,1.0,0-2 days
2022-01-07,2.077,6.2,0.6,1.648,13,2022,True,0.0,0-2 days
2022-01-08,0.746,1.5,0.0,0.47,13,2022,False,1.0,0-2 days
2022-01-09,7.038,10.3,4.4,1.689,13,2022,True,0.0,0-2 days
2022-01-10,0.015,0.2,0.0,0.055,13,2022,False,1.0,0-2 days
2022-01-11,0.231,1.2,0.0,0.359,13,2022,False,2.0,0-2 days
2022-01-12,1.454,3.0,0.8,0.713,13,2022,True,0.0,0-2 days
2022-01-13,0.062,0.2,0.0,0.096,13,2022,False,1.0,0-2 days
2022-01-14,0.046,0.2,0.0,0.088,13,2022,False,2.0,0-2 days
2022-01-15,0.1,0.3,0.0,0.115,13,2022,False,3.0,3-7 days
2022-01-16,0.069,0.3,0.0,0.111,13,2022,False,4.0,3-7 days
2022-01-17,0.0,0.0,0.0,0.0,13,2022,False,5.0,3-7 days
2022-01-18,0.038,0.2,0.0,0.077,13,2022,False,6.0,3-7 days
2022-01-19,0.1,0.2,0.0,0.1,13,2022,False,7.0,3-7 days
2022-01-20,0.092,0.4,0.0,0.155,13,2022,False,8.0,8-14 days
2022-01-21,0.054,0.2,0.0,0.088,13,2022,False,9.0,8-14 days
2022-01-22,0.0,0.0,0.0,0.0,13,2022,False,10.0,8-14 days
2022-01-23,0.0,0.0,0.0,0.0,13,2022,False,11.0,8-14 days
2022-01-24,0.0,0.0,0.0,0.0,13,2022,False,12.0,8-14 days
2022-01-25,0.0,0.0,0.0,0.0,13,2022,False,13.0,8-14 days
2022-01-26,0.0,0.0,0.0,0.0,13,2022,False,14.0,8-14 days
2022-01-27,0.0,0.0,0.0,0.0,13,2022,False,15.0,15+ days
2022-01-28,0.0,0.0,0.0,0.0,13,2022,False,16.0,15+ days
2022-01-29,0.015,0.2,0.0,0.055,13,2022,False,17.0,15+ days
2022-01-30,0.0,0.0,0.0,0.0,13,2022,False,18.0,15+ days
2022-01-31,0.531,1.4,0.0,0.44,13,2022,False,19.0,15+ days
2022-02-01,0.023,0.2,0.0,0.06,13,2022,False,20.0,15+ days
2022-02-02,0.0,0.0,0.0,0.0,14,2022,False,21.0,15+ days
2022-02-03,0.0,0.0,0.0,0.0,14,2022,False,22.0,15+ days
2022-02-04,1.729,2.6,0.3,0.637,14,2022,True,0.0,0-2 days
2022-02-05,2.907,5.0,1.4,1.042,14,2022,True,0.0,0-2 days
2022-02-06,1.471,5.8,0.4,1.471,14,2022,True,0.0,0-2 days
2022-02-07,0.243,1.0,0.0,0.29,14,2022,False,1.0,0-2 days
2022-02-08,0.029,0.4,0.0,0.107,14,2022,False,2.0,0-2 days
2022-02-09,0.0,0.0,0.0,0.0,14,2022,False,3.0,3-7 days
2022-02-10,2.164,3.4,1.2,0.707,14,2022,True,0.0,0-2 days
2022-02-11,0.014,0.2,0.0,0.053,14,2022,False,1.0,0-2 days
2022-02-12,0.014,0.2,0.0,0.053,14,2022,False,2.0,0-2 days
2022-02-13,0.0,0.0,0.0,0.0,14,2022,False,3.0,3-7 days
2022-02-14,13.671,20.0,7.6,3.158,14,2022,True,0.0,0-2 days
2022-02-15,1.086,1.9,0.2,0.511,14,2022,True,0.0,0-2 days
2022-02-16,8.2,11.8,5.0,2.024,14,2022,True,0.0,0-2 days
2022-02-17,0.829,1.7,0.3,0.418,14,2022,False,1.0,0-2 days
2022-02-18,1.764,4.2,0.3,1.059,14,2022,True,0.0,0-2 days
2022-02-19,0.507,1.4,0.0,0.369,14,2022,False,1.0,0-2 days
2022-02-20,4.143,6.8,3.2,1.052,14,2022,True,0.0,0-2 days
2022-02-21,3.85,7.0,1.8,1.727,14,2022,True,0.0,0-2 days
2022-02-22,0.15,0.6,0.0,0.174,14,2022,False,1.0,0-2 days
2022-02-23,0.329,1.4,0.0,0.369,14,2022,False,2.0,0-2 days
2022-02-24,4.9,6.1,1.8,1.157,14,2022,True,0.0,0-2 days
2022-02-25,1.514,3.0,0.2,0.764,14,2022,True,0.0,0-2 days
2022-02-26,0.0,0.0,0.0,0.0,14,2022,False,1.0,0-2 days
2022-02-27,0.007,0.1,0.0,0.027,14,2022,False,2.0,0-2 days
2022-02-28,0.007,0.1,0.0,0.027,14,2022,False,3.0,3-7 days
2022-03-01,5.793,7.9,4.0,1.101,14,2022,True,0.0,0-2 days
2022-03-02,10.473,15.0,5.9,2.047,15,2022,True,0.0,0-2 days
2022-03-03,1.747,4.7,0.7,1.037,15,2022,True,0.0,0-2 days
2022-03-04,0.1,0.6,0.0,0.169,15,2022,False,1.0,0-2 days
2022-03-05,0.767,2.4,0.0,0.943,15,2022,False,2.0,0-2 days
2022-03-06,0.24,0.8,0.0,0.199,15,2022,False,3.0,3-7 days
2022-03-07,0.013,0.2,0.0,0.052,15,2022,False,4.0,3-7 days
2022-03-08,0.0,0.0,0.0,0.0,15,2022,False,5.0,3-7 days
2022-03-09,0.0,0.0,0.0,0.0,15,2022,False,6.0,3-7 days
2022-03-10,0.0,0.0,0.0,0.0,15,2022,False,7.0,3-7 days
2022-03-11,0.0,0.0,0.0,0.0,15,2022,False,8.0,8-14 days
2022-03-12,4.947,8.4,2.4,1.753,15,2022,True,0.0,0-2 days
2022-03-13,0.633,1.2,0.2,0.302,15,2022,False,1.0,0-2 days
2022-03-14,0.567,2.0,0.0,0.642,15,2022,False,2.0,0-2 days
2022-03-15,0.133,0.7,0.0,0.209,15,2022,False,3.0,3-7 days
2022-03-16,0.107,1.4,0.0,0.361,15,2022,False,4.0,3-7 days
2022-03-17,6.687,11.8,3.6,2.625,15,2022,True,0.0,0-2 days
2022-03-18,0.013,0.2,0.0,0.052,15,2022,False,1.0,0-2 days
2022-03-19,0.0,0.0,0.0,0.0,15,2022,False,2.0,0-2 days
2022-03-20,0.0,0.0,0.0,0.0,15,2022,False,3.0,3-7 days
2022-03-21,0.0,0.0,0.0,0.0,15,2022,False,4.0,3-7 days
2022-03-22,0.0,0.0,0.0,0.0,15,2022,False,5.0,3-7 days
2022-03-23,0.0,0.0,0.0,0.0,15,2022,False,6.0,3-7 days
2022-03-24,0.0,0.0,0.0,0.0,15,2022,False,7.0,3-7 days
2022-03-25,0.0,0.0,0.0,0.0,15,2022,False,8.0,8-14 days
2022-03-26,0.0,0.0,0.0,0.0,15,2022,False,9.0,8-14 days
2022-03-27,0.013,0.2,0.0,0.052,15,2022,False,10.0,8-14 days
2022-03-28,0.013,0.2,0.0,0.052,15,2022,False,11.0,8-14 days
2022-03-29,0.013,0.2,0.0,0.052,15,2022,False,12.0,8-14 days
2022-03-30,0.833,1.7,0.2,0.464,15,2022,False,13.0,8-14 days
2022-03-31,0.427,0.8,0.0,0.237,15,2022,False,14.0,8-14 days
2022-04-01,0.087,0.3,0.0,0.106,15,2022,False,15.0,15+ days
2022-04-02,0.079,0.4,0.0,0.137,14,2022,False,16.0,15+ days
2022-04-03,0.371,2.0,0.0,0.701,14,2022,False,17.0,15+ days
2022-04-04,3.421,4.2,2.2,0.528,14,2022,True,0.0,0-2 days
2022-04-05,0.593,1.1,0.2,0.284,14,2022,False,1.0,0-2 days
2022-04-06,0.586,1.4,0.0,0.466,14,2022,False,2.0,0-2 days
2022-04-07,15.814,19.6,7.8,3.907,14,2022,True,0.0,0-2 days
2022-04-08,0.029,0.2,0.0,0.073,14,2022,False,1.0,0-2 days
2022-04-09,0.593,2.5,0.0,0.841,14,2022,False,2.0,0-2 days
2022-04-10,0.014,0.2,0.0,0.053,14,2022,False,3.0,3-7 days
2022-04-11,0.0,0.0,0.0,0.0,14,2022,False,4.0,3-7 days
2022-04-12,0.0,0.0,0.0,0.0,14,2022,False,5.0,3-7 days
2022-04-13,0.0,0.0,0.0,0.0,14,2022,False,6.0,3-7 days
2022-04-14,0.0,0.0,0.0,0.0,14,2022,False,7.0,3-7 days
2022-04-15,0.0,0.0,0.0,0.0,14,2022,False,8.0,8-14 days
2022-04-16,0.0,0.0,0.0,0.0,14,2022,False,9.0,8-14 days
2022-04-17,0.0,0.0,0.0,0.0,14,2022,False,10.0,8-14 days
2022-04-18,0.0,0.0,0.0,0.0,14,2022,False,11.0,8-14 days
2022-04-19,0.0,0.0,0.0,0.0,14,2022,False,12.0,8-14 days
2022-04-20,0.014,0.2,0.0,0.053,14,2022,False,13.0,8-14 days
2022-04-21,0.0,0.0,0.0,0.0,14,2022,False,14.0,8-14 days
2022-04-22,0.0,0.0,0.0,0.0,14,2022,False,15.0,15+ days
2022-04-23,0.0,0.0,0.0,0.0,14,2022,False,16.0,15+ days
2022-04-24,0.043,0.6,0.0,0.16,14,2022,False,17.0,15+ days
2022-04-25,0.0,0.0,0.0,0.0,14,2022,False,18.0,15+ days
2022-04-26,0.571,3.0,0.0,0.78,14,2022,False,19.0,15+ days
2022-04-27,0.0,0.0,0.0,0.0,14,2022,False,20.0,15+ days
2022-04-28,0.0,0.0,0.0,0.0,14,2022,False,21.0,15+ days
2022-04-29,0.0,0.0,0.0,0.0,14,2022,False,22.0,15+ days
2022-04-30,0.0,0.0,0.0,0.0,14,2022,False,23.0,15+ days
2022-05-01,0.0,0.0,0.0,0.0,14,2022,False,24.0,15+ days
2022-05-02,0.057,0.3,0.0,0.102,14,2022,False,25.0,15+ days
2022-05-03,0.021,0.3,0.0,0.08,14,2022,False,26.0,15+ days
2022-05-04,0.007,0.1,0.0,0.027,14,2022,False,27.0,15+ days
2022-05-05,1.757,3.2,0.6,0.609,14,2022,True,0.0,0-2 days
2022-05-06,0.0,0.0,0.0,0.0,14,2022,False,1.0,0-2 days
2022-05-07,0.957,2.2,0.4,0.459,14,2022,False,2.0,0-2 days
2022-05-08,0.057,0.4,0.0,0.145,14,2022,False,3.0,3-7 days
2022-05-09,0.0,0.0,0.0,0.0,14,2022,False,4.0,3-7 days
2022-05-10,0.0,0.0,0.0,0.0,14,2022,False,5.0,3-7 days
2022-05-11,0.043,0.4,0.0,0.116,14,2022,False,6.0,3-7 days
2022-05-12,3.393,5.3,1.4,1.224,14,2022,True,0.0,0-2 days
2022-05-13,0.0,0.0,0.0,0.0,14,2022,False,1.0,0-2 days
2022-05-14,0.0,0.0,0.0,0.0,14,2022,False,2.0,0-2 days
2022-05-15,0.286,1.3,0.0,0.351,14,2022,False,3.0,3-7 days
2022-05-16,2.879,4.0,2.1,0.627,14,2022,True,0.0,0-2 days
2022-05-17,0.129,0.8,0.0,0.22,14,2022,False,1.0,0-2 days
2022-05-18,0.107,0.6,0.0,0.186,14,2022,False,2.0,0-2 days
2022-05-19,4.771,13.8,0.4,3.92,14,2022,True,0.0,0-2 days
2022-05-20,1.114,2.6,0.0,0.654,14,2022,True,0.0,0-2 days
2022-05-21,3.729,5.0,1.2,1.115,14,2022,True,0.0,0-2 days
2022-05-22,0.0,0.0,0.0,0.0,14,2022,False,1.0,0-2 days
2022-05-23,0.0,0.0,0.0,0.0,14,2022,False,2.0,0-2 days
2022-05-24,4.257,9.6,1.3,2.239,14,2022,True,0.0,0-2 days
2022-05-25,4.386,9.0,1.0,2.626,14,2022,True,0.0,0-2 days
2022-05-26,0.429,0.8,0.2,0.233,14,2022,False,1.0,0-2 days
2022-05-27,0.05,0.6,0.0,0.161,14,2022,False,2.0,0-2 days
2022-05-28,0.0,0.0,0.0,0.0,14,2022,False,3.0,3-7 days
2022-05-29,0.0,0.0,0.0,0.0,14,2022,False,4.0,3-7 days
2022-05-30,0.029,0.2,0.0,0.061,14,2022,False,5.0,3-7 days
2022-05-31,4.5,8.3,1.1,1.995,14,2022,True,0.0,0-2 days
2022-06-01,5.45,10.6,2.2,2.763,14,2022,True,0.0,0-2 days
2022-06-02,0.6,3.7,0.0,1.137,13,2022,False,1.0,0-2 days
2022-06-03,0.0,0.0,0.0,0.0,13,2022,False,2.0,0-2 days
2022-06-04,0.515,1.6,0.0,0.465,13,2022,False,3.0,3-7 days
2022-06-05,5.369,20.0,1.5,5.122,13,2022,True,0.0,0-2 days
2022-06-06,4.792,7.9,3.0,1.667,13,2022,True,0.0,0-2 days
2022-06-07,0.115,0.5,0.0,0.168,13,2022,False,1.0,0-2 days
2022-06-08,1.438,4.6,0.5,1.21,13,2022,True,0.0,0-2 days
2022-06-09,0.023,0.2,0.0,0.06,13,2022,False,1.0,0-2 days
2022-06-10,0.323,1.0,0.0,0.298,13,2022,False,2.0,0-2 days
2022-06-11,0.0,0.0,0.0,0.0,13,2022,False,3.0,3-7 days
2022-06-12,0.0,0.0,0.0,0.0,13,2022,False,4.0,3-7 days
2022-06-13,0.008,0.1,0.0,0.028,13,2022,False,5.0,3-7 days
2022-06-14,0.008,0.1,0.0,0.028,13,2022,False,6.0,3-7 days
2022-06-15,0.015,0.2,0.0,0.055,13,2022,False,7.0,3-7 days
2022-06-16,0.015,0.2,0.0,0.055,13,2022,False,8.0,8-14 days
2022-06-17,0.008,0.1,0.0,0.028,13,2022,False,9.0,8-14 days
2022-06-18,0.0,0.0,0.0,0.0,13,2022,False,10.0,8-14 days
2022-06-19,1.708,4.0,0.2,1.181,13,2022,True,0.0,0-2 days
2022-06-20,0.508,2.1,0.0,0.637,13,2022,False,1.0,0-2 days
2022-06-21,0.0,0.0,0.0,0.0,13,2022,False,2.0,0-2 days
2022-06-22,0.008,0.1,0.0,0.028,13,2022,False,3.0,3-7 days
2022-06-23,0.538,1.6,0.0,0.45,13,2022,False,4.0,3-7 days
2022-06-24,0.138,1.2,0.0,0.333,13,2022,False,5.0,3-7 days
2022-06-25,0.569,3.6,0.0,0.983,13,2022,False,6.0,3-7 days
2022-06-26,0.2,1.7,0.0,0.476,13,2022,False,7.0,3-7 days
2022-06-27,0.031,0.3,0.0,0.085,13,2022,False,8.0,8-14 days
2022-06-28,1.769,4.2,0.2,1.319,13,2022,True,0.0,0-2 days
2022-06-29,0.523,1.7,0.0,0.471,13,2022,False,1.0,0-2 days
2022-06-30,0.708,2.0,0.0,0.592,13,2022,False,2.0,0-2 days
2022-07-01,0.631,4.5,0.0,1.191,13,2022,False,3.0,3-7 days
2022-07-02,0.262,2.2,0.0,0.625,13,2022,False,4.0,3-7 days
2022-07-03,0.092,0.8,0.0,0.229,13,2022,False,5.0,3-7 days
2022-07-04,0.023,0.2,0.0,0.06,13,2022,False,6.0,3-7 days
2022-07-05,0.008,0.1,0.0,0.028,13,2022,False,7.0,3-7 days
2022-07-06,0.015,0.2,0.0,0.055,13,2022,False,8.0,8-14 days
2022-07-07,0.0,0.0,0.0,0.0,13,2022,False,9.0,8-14 days
2022-07-08,0.015,0.2,0.0,0.055,13,2022,False,10.0,8-14 days
2022-07-09,0.008,0.1,0.0,0.028,13,2022,False,11.0,8-14 days
2022-07-10,0.008,0.1,0.0,0.028,13,2022,False,12.0,8-14 days
2022-07-11,0.008,0.1,0.0,0.028,13,2022,False,13.0,8-14 days
2022-07-12,0.0,0.0,0.0,0.0,13,2022,False,14.0,8-14 days
2022-07-13,0.0,0.0,0.0,0.0,13,2022,False,15.0,15+ days
2022-07-14,0.0,0.0,0.0,0.0,13,2022,False,16.0,15+ days
2022-07-15,0.008,0.1,0.0,0.028,13,2022,False,17.0,15+ days
2022-07-16,0.0,0.0,0.0,0.0,13,2022,False,18.0,15+ days
2022-07-17,0.0,0.0,0.0,0.0,13,2022,False,19.0,15+ days
2022-07-18,0.015,0.2,0.0,0.055,13,2022,False,20.0,15+ days
2022-07-19,0.0,0.0,0.0,0.0,13,2022,False,21.0,15+ days
2022-07-20,0.346,1.8,0.0,0.546,13,2022,False,22.0,15+ days
2022-07-21,1.408,3.8,0.0,1.305,13,2022,True,0.0,0-2 days
2022-07-22,0.062,0.4,0.0,0.15,13,2022,False,1.0,0-2 days
2022-07-23,0.108,0.8,0.0,0.24,13,2022,False,2.0,0-2 days
2022-07-24,0.0,0.0,0.0,0.0,13,2022,False,3.0,3-7 days
2022-07-25,0.008,0.1,0.0,0.028,13,2022,False,4.0,3-7 days
2022-07-26,0.008,0.1,0.0,0.028,13,2022,False,5.0,3-7 days
2022-07-27,0.138,1.4,0.0,0.388,13,2022,False,6.0,3-7 days
2022-07-28,0.0,0.0,0.0,0.0,13,2022,False,7.0,3-7 days
2022-07-29,0.0,0.0,0.0,0.0,13,2022,False,8.0,8-14 days
2022-07-30,0.008,0.1,0.0,0.028,13,2022,False,9.0,8-14 days
2022-07-31,0.0,0.0,0.0,0.0,13,2022,False,10.0,8-14 days
2022-08-01,0.554,3.8,0.0,1.314,13,2022,False,11.0,8-14 days
2022-08-02,0.0,0.0,0.0,0.0,13,2022,False,12.0,8-14 days
2022-08-03,0.0,0.0,0.0,0.0,13,2022,False,13.0,8-14 days
2022-08-04,0.0,0.0,0.0,0.0,13,2022,False,14.0,8-14 days
2022-08-05,0.0,0.0,0.0,0.0,13,2022,False,15.0,15+ days
2022-08-06,0.015,0.2,0.0,0.055,13,2022,False,16.0,15+ days
2022-08-07,0.008,0.1,0.0,0.028,13,2022,False,17.0,15+ days
2022-08-08,0.0,0.0,0.0,0.0,13,2022,False,18.0,15+ days
2022-08-09,0.0,0.0,0.0,0.0,13,2022,False,19.0,15+ days
2022-08-10,0.0,0.0,0.0,0.0,13,2022,False,20.0,15+ days
2022-08-11,0.0,0.0,0.0,0.0,13,2022,False,21.0,15+ days
2022-08-12,0.0,0.0,0.0,0.0,13,2022,False,22.0,15+ days
2022-08-13,0.0,0.0,0.0,0.0,13,2022,False,23.0,15+ days
2022-08-14,0.0,0.0,0.0,0.0,13,2022,False,24.0,15+ days
2022-08-15,0.0,0.0,0.0,0.0,13,2022,False,25.0,15+ days
2022-08-16,1.169,6.2,0.0,2.267,13,2022,True,0.0,0-2 days
2022-08-17,4.946,12.6,2.7,3.104,13,2022,True,0.0,0-2 days
2022-08-18,5.031,14.4,0.0,6.039,13,2022,True,0.0,0-2 days
2022-08-19,0.246,1.0,0.0,0.341,13,2022,False,1.0,0-2 days
2022-08-20,0.015,0.2,0.0,0.055,13,2022,False,2.0,0-2 days
2022-08-21,0.0,0.0,0.0,0.0,13,2022,False,3.0,3-7 days
2022-08-22,0.0,0.0,0.0,0.0,13,2022,False,4.0,3-7 days
2022-08-23,0.262,1.6,0.0,0.429,13,2022,False,5.0,3-7 days
2022-08-24,0.008,0.1,0.0,0.028,13,2022,False,6.0,3-7 days
2022-08-25,23.069,33.8,15.0,5.105,13,2022,True,0.0,0-2 days
2022-08-26,4.608,10.4,2.0,2.03,13,2022,True,0.0,0-2 days
2022-08-27,0.0,0.0,0.0,0.0,13,2022,False,1.0,0-2 days
2022-08-28,0.0,0.0,0.0,0.0,13,2022,False,2.0,0-2 days
2022-08-29,0.0,0.0,0.0,0.0,13,2022,False,3.0,3-7 days
2022-08-30,0.0,0.0,0.0,0.0,13,2022,False,4.0,3-7 days
2022-08-31,0.0,0.0,0.0,0.0,13,2022,False,5.0,3-7 days
2022-09-01,0.0,0.0,0.0,0.0,13,2022,False,6.0,3-7 days
2022-09-02,4.067,9.2,2.7,1.713,12,2022,True,0.0,0-2 days
2022-09-03,0.183,1.2,0.0,0.354,12,2022,False,1.0,0-2 days
2022-09-04,0.75,8.0,0.0,2.301,12,2022,False,2.0,0-2 days
2022-09-05,2.142,3.8,0.8,0.695,12,2022,True,0.0,0-2 days
2022-09-06,6.683,13.0,2.9,2.751,12,2022,True,0.0,0-2 days
2022-09-07,4.533,19.4,0.4,6.384,12,2022,True,0.0,0-2 days
2022-09-08,11.133,14.0,7.4,2.072,12,2022,True,0.0,0-2 days
2022-09-09,12.708,20.2,4.8,5.43,12,2022,True,0.0,0-2 days
2022-09-10,3.392,9.2,0.5,2.89,12,2022,True,0.0,0-2 days
2022-09-11,0.025,0.2,0.0,0.062,12,2022,False,1.0,0-2 days
2022-09-12,0.0,0.0,0.0,0.0,12,2022,False,2.0,0-2 days
2022-09-13,0.017,0.2,0.0,0.058,12,2022,False,3.0,3-7 days
2022-09-14,6.158,8.5,4.0,1.546,12,2022,True,0.0,0-2 days
2022-09-15,0.0,0.0,0.0,0.0,12,2022,False,1.0,0-2 days
2022-09-16,0.0,0.0,0.0,0.0,12,2022,False,2.0,0-2 days
2022-09-17,0.0,0.0,0.0,0.0,12,2022,False,3.0,3-7 days
2022-09-18,0.0,0.0,0.0,0.0,12,2022,False,4.0,3-7 days
2022-09-19,0.0,0.0,0.0,0.0,12,2022,False,5.0,3-7 days
2022-09-20,0.033,0.2,0.0,0.078,12,2022,False,6.0,3-7 days
2022-09-21,0.0,0.0,0.0,0.0,12,2022,False,7.0,3-7 days
2022-09-22,0.0,0.0,0.0,0.0,12,2022,False,8.0,8-14 days
2022-09-23,1.492,3.0,0.4,0.868,12,2022,True,0.0,0-2 days
2022-09-24,0.108,0.6,0.0,0.173,12,2022,False,1.0,0-2 days
2022-09-25,0.017,0.2,0.0,0.058,12,2022,False,2.0,0-2 days
2022-09-26,2.242,3.5,1.2,0.601,12,2022,True,0.0,0-2 days
2022-09-27,0.617,1.6,0.0,0.583,12,2022,False,1.0,0-2 days
2022-09-28,1.992,4.4,0.2,1.09,12,2022,True,0.0,0-2 days
2022-09-29,0.0,0.0,0.0,0.0,12,2022,False,1.0,0-2 days
2022-09-30,0.0,0.0,0.0,0.0,12,2022,False,2.0,0-2 days
2022-10-01,7.825,10.4,6.0,1.261,12,2022,True,0.0,0-2 days
2022-10-02,1.146,3.4,0.0,1.355,13,2022,True,0.0,0-2 days
2022-10-03,0.0,0.0,0.0,0.0,13,2022,False,1.0,0-2 days
2022-10-04,0.0,0.0,0.0,0.0,13,2022,False,2.0,0-2 days
2022-10-05,0.0,0.0,0.0,0.0,13,2022,False,3.0,3-7 days
2022-10-06,1.469,2.3,0.6,0.482,13,2022,True,0.0,0-2 days
2022-10-07,0.062,0.2,0.0,0.087,13,2022,False,1.0,0-2 days
2022-10-08,1.669,3.4,0.7,0.841,13,2022,True,0.0,0-2 days
2022-10-09,0.0,0.0,0.0,0.0,13,2022,False,1.0,0-2 days
2022-10-10,4.808,6.6,2.5,1.416,13,2022,True,0.0,0-2 days
2022-10-11,0.031,0.2,0.0,0.075,13,2022,False,1.0,0-2 days
2022-10-12,0.0,0.0,0.0,0.0,13,2022,False,2.0,0-2 days
2022-10-13,6.377,10.0,2.8,1.987,13,2022,True,0.0,0-2 days
2022-10-14,0.015,0.2,0.0,0.055,13,2022,False,1.0,0-2 days
2022-10-15,0.369,0.8,0.0,0.253,13,2022,False,2.0,0-2 days
2022-10-16,1.123,3.5,0.0,1.096,13,2022,True,0.0,0-2 days
2022-10-17,4.585,6.4,2.9,1.023,13,2022,True,0.0,0-2 days
