met_day,fire_count,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode,station_count
2014-02-26,0,259.05,610.326,65.789,6.874,10.5,3.788,2.747,4.1,0.638,5.153,7.05,3.275,76.571,92.212,52.925,1012.836,1003.504,1012.229,7.5,12.0,2157.292,1300.0,20.0,0.0,0.962,2.962,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,259.05,610.326,65.789,228.262,1.5,8
2014-02-27,4,239.455,516.784,82.66,7.18,10.188,3.788,3.247,6.125,1.1,5.467,6.888,3.012,77.668,91.838,58.575,1007.129,997.84,1006.458,10.642,15.2,2228.433,665.0,25.25,0.0,0.612,1.462,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,239.455,516.784,82.66,232.11,2.0,8
2014-02-28,4,107.667,240.173,58.543,4.976,7.188,2.9,3.141,4.4,1.35,4.212,5.762,2.3,88.073,93.038,76.675,998.882,989.628,998.479,7.817,11.0,2192.188,1012.5,18.0,0.0,0.112,0.6,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,107.667,240.173,58.543,72.819,2.0,8
2014-03-01,1,181.845,535.927,35.512,4.364,8.175,1.45,1.079,3.162,-1.65,3.082,5.475,1.15,80.911,95.062,52.462,1002.592,993.292,1002.188,3.892,6.6,1344.479,67.5,,0.0,0.65,1.962,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,181.845,535.927,35.512,243.636,1.5,8
2014-03-02,1,154.63,345.169,69.486,6.745,9.638,2.775,4.376,5.912,1.125,5.707,7.5,2.175,85.197,92.638,71.575,994.381,985.218,993.708,10.642,15.4,1956.25,675.0,27.25,0.0,0.213,0.7,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,154.63,345.169,69.486,198.566,1.5,8
2014-03-03,0,133.723,278.004,66.631,5.591,7.825,3.188,3.366,4.638,1.862,4.656,6.188,2.662,86.003,92.462,73.825,985.985,976.857,985.5,5.742,9.8,2451.354,967.5,,0.0,0.312,1.488,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,133.723,278.004,66.631,192.12,1.5,8
2014-03-04,2,180.689,447.855,42.048,4.909,9.3,0.838,1.927,3.45,-0.138,3.674,6.6,0.475,82.102,94.25,62.925,1003.456,994.162,1003.0,3.392,6.2,2008.542,610.0,,0.0,0.4,1.712,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,180.689,447.855,42.048,257.775,1.5,8
2014-03-05,2,293.218,652.041,59.827,6.323,11.775,0.812,1.827,3.475,-0.412,4.421,7.838,0.363,74.748,91.988,53.762,1020.078,1010.682,1019.583,3.642,7.2,2008.333,1175.0,,0.0,1.0,2.9,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,293.218,652.041,59.827,254.714,1.5,8
2014-03-06,2,259.915,557.594,82.197,8.57,12.55,5.388,4.949,6.062,3.675,6.93,9.288,4.738,78.892,91.688,62.0,1024.474,1015.092,1023.875,9.342,14.8,1982.292,742.5,20.0,0.0,0.8,2.625,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,259.915,557.594,82.197,207.566,1.0,8
2014-03-07,3,298.136,744.943,104.35,10.033,15.15,6.4,6.246,8.775,4.388,8.241,11.488,5.612,78.254,90.25,58.0,1023.229,1013.911,1022.625,7.917,12.6,2476.042,1050.0,23.0,0.0,0.588,1.338,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,298.136,744.943,104.35,226.418,0.5,8
2014-03-08,5,426.149,931.537,115.383,10.478,14.625,7.412,4.722,7.088,2.338,7.894,9.525,5.975,69.73,89.675,46.3,1025.328,1016.018,1024.833,8.733,12.6,1268.542,585.0,20.0,0.0,0.812,2.962,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,426.149,931.537,115.383,160.156,0.5,8
