met_day,fire_count,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode,station_count
2016-02-01,3,355.599,549.393,140.165,11.901,13.571,9.586,7.464,9.657,3.243,9.768,11.171,6.886,74.577,89.529,59.714,1015.062,1005.878,1014.5,15.521,20.75,2405.556,1133.333,33.25,0.0,0.029,0.214,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,355.599,549.393,140.165,245.732,2.0,7
2016-02-02,4,348.993,579.342,160.929,7.88,9.757,4.457,2.226,4.529,-0.814,5.542,6.771,3.286,67.908,81.714,50.329,1015.34,1006.024,1014.803,13.333,19.75,2813.889,1733.333,26.667,0.0,0.771,2.143,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,348.993,579.342,160.929,253.008,1.0,7
2016-02-03,2,228.6,497.039,92.19,4.879,8.5,2.2,0.735,2.343,-0.929,3.258,5.529,1.229,74.996,87.629,55.286,1022.09,1012.618,1021.604,9.625,14.25,3748.611,2466.667,19.0,0.0,0.2,0.986,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,228.6,497.039,92.19,271.711,1.0,7
2016-02-04,5,211.441,467.33,85.654,9.112,13.414,3.629,6.299,8.557,1.329,7.797,10.743,2.743,82.84,92.086,69.7,1025.142,1015.771,1024.646,9.521,15.25,3369.444,1166.667,32.0,0.0,0.157,0.814,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,211.441,467.33,85.654,256.813,1.0,7
2016-02-05,4,175.688,292.304,58.472,9.895,10.8,8.871,7.607,8.771,6.243,8.8,9.7,8.286,85.83,95.0,76.714,1018.474,1009.189,1017.917,10.667,16.25,2671.389,513.333,25.5,0.0,0.0,0.057,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,175.688,292.304,58.472,219.12,1.0,7
2016-02-06,4,208.459,445.735,60.431,10.076,11.814,8.357,7.365,8.329,5.671,8.785,9.414,7.586,83.773,94.814,67.771,998.251,989.158,997.458,15.635,22.25,1884.722,566.667,38.0,0.0,0.0,0.014,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,208.459,445.735,60.431,194.549,1.0,7
2016-02-07,3,219.594,488.799,69.209,7.018,9.571,4.757,3.464,8.0,1.243,5.529,8.586,3.714,79.102,93.543,58.086,992.169,983.025,991.396,13.042,21.25,3027.222,386.667,31.5,0.0,0.614,1.7,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,219.594,488.799,69.209,216.843,2.0,7
2016-02-08,2,289.597,425.052,142.171,7.681,9.171,6.014,3.0,5.814,0.186,5.715,7.2,3.829,72.573,86.429,63.1,987.258,978.183,986.479,18.573,25.75,1930.833,806.667,42.75,0.0,0.171,0.771,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,289.597,425.052,142.171,240.545,3.0,7
2016-02-09,3,223.171,477.126,104.514,5.118,7.486,3.471,0.97,2.871,-1.986,3.513,4.371,2.429,75.385,87.343,53.5,988.712,979.546,988.125,9.062,14.25,3512.5,1866.667,22.0,0.0,0.457,1.3,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,223.171,477.126,104.514,242.861,1.0,7
2016-02-10,3,183.1,354.56,62.392,5.148,8.129,1.486,1.951,3.686,0.0,3.854,5.857,0.957,80.249,91.414,66.786,996.878,987.642,996.146,8.01,12.5,4276.751,1466.667,19.0,0.0,0.114,0.229,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,183.1,354.56,62.392,274.218,1.0,7
2016-02-11,2,174.535,497.1,18.76,3.062,8.243,-1.029,-0.14,1.971,-1.857,1.827,5.1,-1.214,80.916,96.957,54.0,1003.931,994.575,1003.375,2.74,6.5,3002.778,1600.0,,0.0,1.071,2.929,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,174.535,497.1,18.76,234.708,1.0,7
2016-02-12,6,114.517,200.775,29.84,3.789,5.586,1.3,1.694,3.543,0.357,2.955,4.629,0.971,86.436,96.0,77.357,995.897,986.625,995.417,5.406,9.5,2663.889,1533.333,,0.0,0.157,0.557,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,114.517,200.775,29.84,99.144,1.0,7
2016-02-13,1,94.442,148.278,47.171,3.516,4.514,1.8,1.733,2.771,0.314,2.815,3.629,1.329,88.189,93.7,82.171,987.11,977.908,986.812,7.635,12.0,1230.278,516.667,20.0,0.0,0.0,0.014,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,94.442,148.278,47.171,66.531,1.0,7
2016-02-14,4,193.416,390.941,46.742,3.546,6.157,1.757,-0.44,2.214,-4.857,2.102,3.8,0.414,76.383,93.9,53.229,996.821,987.543,996.562,8.135,13.5,2868.75,576.667,22.0,0.0,0.486,1.4,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,193.416,390.941,46.742,17.165,1.0,7
2016-02-15,4,195.224,391.497,73.473,2.81,5.971,0.014,-1.141,-0.1,-2.114,1.359,3.3,-0.629,75.713,88.757,57.786,1024.722,1015.138,1024.333,7.635,11.5,3472.222,1766.667,,0.0,0.943,1.9,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,195.224,391.497,73.473,257.302,1.0,7
2016-02-16,4,182.261,494.665,25.821,2.347,7.586,-2.543,-1.097,1.071,-3.2,1.049,4.329,-2.771,78.851,95.414,52.771,1033.875,1024.211,1033.354,4.708,11.0,2542.778,756.667,,0.0,1.171,3.657,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,182.261,494.665,25.821,189.475,1.0,7
2016-02-17,3,170.983,361.583,35.035,4.154,6.314,1.843,0.868,3.714,-1.286,2.903,4.2,0.786,79.642,95.814,61.943,1017.06,1007.617,1016.458,7.188,12.25,2717.639,623.333,,0.0,0.0,0.257,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,170.983,361.583,35.035,174.671,1.0,7
2016-02-18,1,193.069,512.911,24.88,4.076,7.514,1.271,0.317,3.157,-3.9,2.68,4.543,0.114,78.102,96.857,48.6,1014.106,1004.675,1013.583,5.865,9.5,2691.806,510.0,,0.0,0.8,2.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,193.069,512.911,24.88,289.988,1.0,7
2016-02-19,4,150.832,462.704,17.518,4.642,9.457,-0.957,2.201,7.743,-1.743,3.621,8.071,-1.214,84.875,97.457,60.9,1015.967,1006.546,1015.354,8.073,14.75,2500.0,670.0,23.5,0.0,0.829,2.629,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,150.832,462.704,17.518,210.301,1.0,7
2016-02-20,2,184.948,464.827,48.254,10.208,12.014,8.314,7.805,10.214,4.729,9.062,10.814,7.171,85.431,96.114,64.871,1009.392,1000.211,1008.854,13.458,21.25,3270.833,733.333,32.75,0.0,0.014,0.186,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,184.948,464.827,48.254,248.182,1.0,7
2016-02-21,4,237.977,355.84,88.053,12.306,14.1,10.9,9.623,10.714,8.843,10.925,12.229,10.171,83.799,93.357,77.886,1010.325,1001.185,1009.708,14.615,18.5,3105.556,866.667,29.75,0.0,0.029,0.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,237.977,355.84,88.053,242.19,2.0,7
2016-02-22,0,248.764,530.13,48.865,8.346,11.5,5.014,4.204,9.729,-1.443,6.665,10.386,2.886,76.597,95.8,52.043,1009.307,1000.058,1008.833,8.01,14.5,3402.917,326.667,21.0,0.0,0.114,0.243,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,248.764,530.13,48.865,280.603,1.0,7
2016-02-23,6,265.225,494.147,89.525,5.196,8.671,1.243,0.374,2.314,-1.614,3.321,5.571,0.329,71.57,87.657,55.157,1017.072,1007.646,1016.646,4.688,8.75,3827.778,2166.667,,0.0,0.829,2.357,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,265.225,494.147,89.525,321.701,1.0,7
2016-02-24,7,245.131,559.225,42.672,2.491,7.486,-1.3,-2.56,1.014,-4.6,0.69,3.914,-1.829,71.025,92.771,44.571,1018.156,1008.644,1017.742,2.479,6.25,3122.222,1366.667,,0.0,1.043,3.314,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,245.131,559.225,42.672,192.582,1.0,7
2016-02-25,0,200.503,444.222,66.887,1.512,5.471,-1.7,-2.818,0.014,-5.014,-0.022,2.743,-2.343,72.94,88.286,49.629,1016.812,1007.268,1016.292,3.719,7.75,2638.889,1033.333,,0.0,0.571,1.386,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,200.503,444.222,66.887,286.071,1.0,7
2016-02-26,3,284.942,556.542,131.91,3.717,8.0,0.086,-2.02,0.214,-3.729,1.608,4.357,-1.2,66.344,80.1,48.229,1010.362,1000.947,1009.854,5.292,9.5,2993.056,1700.0,,0.0,0.443,1.371,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,284.942,556.542,131.91,112.788,1.0,7
2016-02-27,5,305.705,447.906,185.336,4.207,5.671,2.743,-2.183,-0.214,-4.186,1.944,2.743,1.229,63.605,76.143,50.671,1010.704,1001.308,1010.354,8.531,12.75,2662.5,1033.333,23.0,0.0,0.114,0.286,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,305.705,447.906,185.336,57.953,1.0,7
2016-02-28,11,307.883,553.148,181.302,4.488,7.243,2.4,-1.719,0.229,-4.0,2.247,3.786,0.829,64.756,75.957,45.143,1020.892,1011.404,1020.646,9.073,13.75,4300.0,2433.333,21.0,0.0,0.257,0.8,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,307.883,553.148,181.302,42.702,1.0,7
2016-02-29,13,303.549,590.172,64.144,4.757,8.771,0.343,-0.934,0.386,-2.1,2.617,4.971,-0.2,68.067,90.329,47.357,1026.488,1016.949,1026.042,4.292,7.25,3875.0,2000.0,,0.0,1.029,2.9,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,303.549,590.172,64.144,61.991,1.0,7
2016-03-01,1,162.096,346.007,39.814,8.337,12.471,4.143,6.041,9.886,0.929,7.296,10.971,3.186,85.989,96.271,71.4,1011.551,1002.278,1010.875,11.917,17.25,2410.417,406.667,26.0,0.0,0.043,0.171,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,162.096,346.007,39.814,222.985,2.0,7
2016-03-02,4,210.565,431.206,73.922,5.306,7.829,3.514,1.467,4.686,-1.329,3.798,6.343,2.043,76.679,91.0,56.871,999.461,990.204,998.979,13.646,24.0,3279.167,700.0,38.5,0.0,0.343,1.257,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,210.565,431.206,73.922,262.833,2.0,7
2016-03-03,2,274.588,547.87,101.51,6.183,8.9,3.143,1.352,4.814,-1.114,4.265,5.886,1.829,71.791,89.543,51.414,1003.256,993.99,1002.771,10.396,18.5,4155.556,1166.667,31.75,0.0,0.986,2.814,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,274.588,547.87,101.51,266.386,1.0,7
2016-03-04,3,234.926,525.377,45.866,4.747,7.9,0.857,0.23,6.186,-2.514,3.056,6.614,0.286,74.211,95.329,49.771,991.654,982.447,991.125,7.906,13.75,3729.469,900.0,21.0,0.0,1.186,3.514,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,234.926,525.377,45.866,248.534,1.0,7
2016-03-05,4,119.725,287.098,43.317,2.377,5.943,-0.943,0.071,2.057,-2.171,1.495,4.014,-1.357,84.859,93.186,69.071,999.979,990.615,999.583,6.333,13.5,2368.889,470.0,24.0,0.0,0.0,0.486,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,119.725,287.098,43.317,327.292,1.0,7
2016-03-06,3,183.447,351.378,51.951,3.168,6.314,0.171,-0.465,1.114,-1.686,1.811,4.1,-0.3,77.672,91.914,62.229,1005.732,996.342,1005.358,6.104,9.5,2994.444,1000.0,,0.0,0.357,1.257,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,183.447,351.378,51.951,305.584,1.0,7
2016-03-07,4,284.57,500.093,90.026,3.748,7.057,-0.129,-2.029,-0.943,-3.243,1.657,3.586,-0.943,66.819,85.686,49.771,1009.515,1000.11,1009.167,6.823,11.5,3900.0,1466.667,17.5,0.0,0.943,2.571,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,284.57,500.093,90.026,329.06,1.0,7
