met_day,fire_count,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode,station_count
2011-02-16,3,144.435,387.496,36.242,6.294,9.225,3.975,4.041,5.025,2.812,5.324,6.95,3.6,86.348,95.862,68.525,994.628,985.458,994.104,5.354,8.0,1536.25,770.0,,0.0,0.388,1.075,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,144.435,387.496,36.242,133.095,1.5,8
2011-02-17,4,102.267,235.401,40.483,5.71,8.088,4.212,4.086,4.8,3.225,5.012,6.575,3.8,89.674,95.425,79.575,1004.6,995.306,1004.188,6.639,8.667,400.75,226.0,,0.0,0.3,1.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,102.267,235.401,40.483,63.325,0.5,8
2011-02-18,6,107.464,199.01,58.95,4.544,6.562,2.712,2.668,3.825,1.0,3.778,5.325,2.075,87.812,93.088,79.95,1012.69,1003.278,1012.167,7.382,9.667,291.417,200.0,,0.0,0.088,0.512,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,107.464,199.01,58.95,97.095,0.5,8
2011-02-19,1,46.143,81.468,27.705,4.873,5.925,3.338,4.08,5.088,1.8,4.545,5.538,2.738,94.728,96.775,89.538,1010.046,1000.681,1009.562,7.083,9.333,337.417,140.0,,0.0,0.0,0.012,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,46.143,81.468,27.705,76.095,2.0,8
2011-02-20,0,81.848,110.377,55.95,4.486,5.125,3.95,3.051,3.988,2.438,3.899,4.575,3.362,90.491,93.562,87.3,1015.017,1005.586,1014.625,5.076,6.5,316.917,200.0,,0.0,0.0,0.012,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,81.848,110.377,55.95,51.196,1.5,8
2011-02-21,2,125.736,185.568,86.691,5.16,6.45,4.088,3.003,3.825,2.388,4.271,5.262,3.425,86.089,89.925,80.675,1013.315,1003.912,1012.812,7.118,9.0,516.333,378.0,,0.0,0.0,0.25,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,125.736,185.568,86.691,117.623,1.0,8
2011-02-22,2,82.278,125.869,45.133,5.337,6.414,4.257,3.977,4.829,3.229,4.76,5.671,3.871,91.032,94.7,86.571,1016.453,1007.042,1015.938,3.283,5.8,307.5,192.5,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,82.278,125.869,45.133,161.529,1.5,7
2011-02-23,3,69.836,141.297,27.458,7.801,10.0,5.957,6.779,9.329,3.714,7.339,9.614,5.071,93.343,97.371,84.929,1016.779,1007.453,1016.229,7.467,10.8,784.688,182.5,,0.0,0.0,0.014,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,69.836,141.297,27.458,195.298,2.0,7
2011-02-24,3,186.024,511.287,37.859,10.007,13.514,7.429,7.69,9.0,6.186,8.887,10.629,6.9,86.229,96.571,68.314,1022.017,1012.728,1021.521,6.575,9.4,1714.583,1200.0,,0.0,0.671,1.957,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,186.024,511.287,37.859,252.348,1.5,7
2011-02-25,6,171.597,355.57,56.092,10.356,12.838,7.725,8.295,9.263,6.675,9.332,10.862,7.225,87.462,95.338,76.862,1023.864,1014.529,1023.271,7.41,11.0,1463.75,634.0,20.0,0.0,0.088,0.5,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,171.597,355.57,56.092,212.989,1.0,8
2011-02-26,4,155.002,293.272,67.678,8.271,9.938,5.912,5.955,8.113,2.625,7.248,9.025,4.688,85.676,93.988,72.225,1014.128,1004.832,1013.688,10.979,14.167,2294.479,640.0,28.0,0.0,0.0,0.138,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,155.002,293.272,67.678,284.377,1.5,8
2011-02-27,2,169.772,397.874,101.287,4.963,8.062,3.35,1.963,3.2,0.875,3.757,5.45,2.462,81.204,88.125,64.125,1020.701,1011.236,1020.333,8.028,10.833,2176.667,840.0,,0.0,0.438,1.525,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,169.772,397.874,101.287,307.168,1.0,8
2011-02-28,2,117.002,163.502,84.25,3.696,4.462,3.175,1.479,2.388,0.962,2.836,3.6,2.438,85.535,89.388,80.475,1029.578,1019.999,1029.292,7.257,9.167,866.75,358.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,117.002,163.502,84.25,18.414,1.5,8
2011-03-01,4,139.489,187.379,99.205,3.604,4.312,2.912,0.905,1.488,0.325,2.576,3.025,2.0,82.543,87.312,77.475,1037.571,1027.906,1037.25,8.09,10.0,1177.5,980.0,21.0,0.0,0.0,0.038,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,139.489,187.379,99.205,29.442,1.0,8
2011-03-02,9,172.651,287.089,94.737,3.53,5.9,1.288,0.198,1.15,-0.725,2.263,3.95,0.55,78.876,86.625,69.488,1036.183,1026.526,1035.917,8.354,10.167,718.542,397.5,18.5,0.0,0.488,1.925,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,172.651,287.089,94.737,43.613,1.0,8
2011-03-03,4,122.019,208.75,75.152,1.899,3.775,0.462,-0.638,0.312,-1.25,0.967,2.312,-0.15,83.139,88.862,74.412,1035.479,1025.768,1035.167,8.597,10.333,621.917,350.0,17.0,0.0,0.025,0.638,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,122.019,208.75,75.152,41.673,1.0,8
2011-03-04,6,190.844,368.71,87.07,2.512,5.7,0.75,-1.42,-0.212,-2.312,1.081,3.175,-0.275,75.447,87.375,61.5,1033.076,1023.421,1032.729,7.125,9.667,1051.167,696.0,,0.0,0.762,2.3,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,190.844,368.71,87.07,47.327,1.0,8
2011-03-05,7,156.428,308.835,78.629,3.335,5.95,0.862,0.304,3.112,-1.612,2.189,4.225,-0.038,80.797,89.538,68.075,1030.715,1021.104,1030.333,5.549,7.833,1293.417,598.0,,0.0,0.075,0.288,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,156.428,308.835,78.629,47.103,0.5,8
2011-03-06,5,256.121,352.514,181.792,4.161,5.762,3.188,-0.961,0.612,-1.762,2.278,3.338,1.425,69.257,77.95,62.212,1031.629,1022.035,1031.333,8.958,10.333,1814.167,1520.0,20.0,0.0,0.475,1.075,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,256.121,352.514,181.792,79.512,0.5,8
2011-03-07,7,303.678,590.172,118.439,4.252,8.263,1.188,-1.703,-0.1,-4.362,2.086,4.388,0.262,67.087,84.8,46.238,1029.574,1019.983,1029.146,5.625,8.167,1645.333,990.0,,0.0,1.275,3.95,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,303.678,590.172,118.439,81.042,0.5,8
2011-03-08,11,267.297,600.151,88.522,3.814,9.188,-1.112,-1.126,0.975,-3.438,1.956,5.4,-1.862,71.8,87.138,51.8,1020.819,1011.349,1020.292,4.083,7.833,830.873,494.0,21.0,0.0,1.162,3.688,,6.0,6.0,6.0,672.667,6.0,1.0,6.0,6.0,6.0,6.0,,2006.0,1.0,,6.0,267.297,600.151,88.522,197.339,0.5,8
2011-03-09,3,297.491,547.628,136.059,7.156,9.929,4.171,2.351,4.114,0.9,5.16,6.643,3.114,72.329,85.157,55.086,1016.126,1006.765,1015.583,11.075,14.2,2191.354,747.5,23.0,0.0,0.543,1.471,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,297.491,547.628,136.059,252.49,0.5,7
