met_day,fire_count,VPD_mean,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,wind_direction_circmean,ground_state_id_mode,station_count
2009-03-18,20,315.751,8.967,12.978,5.544,3.899,5.178,1.956,6.73,8.622,4.778,72.734,90.1,51.867,1032.188,1023.503,1031.604,3.637,6.0,845.069,545.0,,0.0,1.156,1.078,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,82.256,0.667,9
2009-03-19,18,252.484,7.752,11.8,4.522,3.744,5.622,1.911,5.989,8.656,3.522,76.308,86.589,62.622,1029.439,1020.705,1028.792,5.887,8.857,713.472,520.0,,0.0,1.033,1.022,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,56.453,0.667,9
2009-03-20,12,307.077,7.858,11.078,5.333,2.72,3.867,0.744,5.698,7.444,3.8,71.231,86.144,55.389,1032.007,1023.28,1031.354,4.915,6.857,746.597,423.333,,0.0,1.067,1.011,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,92.62,0.333,9
2009-03-21,21,336.029,7.528,12.2,2.689,1.703,4.289,-0.789,5.069,7.922,1.467,67.938,83.389,52.089,1030.605,1021.889,1030.125,3.488,5.714,885.556,600.0,,0.0,1.056,1.056,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,272.656,0.333,9
2009-03-22,26,348.965,9.74,12.511,7.0,4.878,5.575,3.638,7.644,9.3,5.862,71.669,86.288,57.325,1031.045,1022.394,1030.667,6.562,9.667,1647.5,936.667,,0.0,0.967,0.789,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,316.396,0.0,9
2009-03-23,10,303.183,8.409,11.022,6.922,3.671,5.389,0.811,6.377,8.067,4.6,72.623,83.422,62.856,1018.355,1009.75,1017.896,12.488,16.143,1852.639,996.667,29.5,0.0,0.267,0.244,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,277.572,0.0,9
2009-03-24,5,410.979,7.029,9.356,4.911,-0.552,1.567,-1.7,4.126,5.444,2.767,59.16,71.2,49.167,1016.579,1007.967,1016.146,11.161,14.0,2510.922,1950.0,26.0,0.0,0.933,0.867,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,313.666,0.0,9
2009-03-25,7,336.954,8.868,10.611,7.033,3.634,5.367,2.456,6.614,7.722,5.578,70.425,84.011,59.422,1004.951,996.477,1004.458,15.31,19.0,2342.361,1183.333,34.0,0.0,0.478,0.378,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,288.032,0.667,9
2009-03-26,5,229.483,8.761,11.911,7.144,5.349,8.333,2.811,7.253,9.544,5.567,80.087,92.278,68.0,1002.693,994.242,1002.062,11.97,17.286,1933.472,786.667,35.0,0.0,0.167,0.1,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,247.121,0.667,9
2009-03-27,13,271.958,6.484,8.778,4.744,1.645,2.7,0.633,4.536,5.767,3.311,72.0,83.811,59.367,997.992,989.502,997.271,12.595,15.571,2281.25,1833.333,29.0,0.0,0.233,0.311,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,250.193,0.667,9
2009-03-28,6,175.841,5.41,8.478,3.189,2.132,3.5,0.522,4.086,5.511,2.589,80.522,91.711,60.911,999.547,991.015,999.125,11.381,15.429,1873.542,1015.0,26.5,0.0,0.311,0.256,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,317.63,1.0,9
2009-03-29,16,295.319,4.986,7.911,1.667,-0.941,0.411,-2.089,2.759,4.544,0.344,66.343,78.622,53.978,1013.734,1005.054,1013.146,3.363,5.286,2057.639,1616.667,,0.0,0.5,0.478,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,172.536,0.667,9
2009-03-30,17,289.698,6.99,10.433,2.522,1.873,3.256,0.278,4.841,6.889,1.689,71.735,87.644,56.667,1020.485,1011.847,1019.854,4.976,7.143,1917.847,1028.333,,0.0,0.744,0.722,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,235.673,0.0,9
2009-03-31,14,359.806,9.851,12.089,7.767,4.704,5.833,3.922,7.53,8.733,6.211,71.033,79.522,60.856,1023.633,1015.044,1023.104,1.667,2.857,1552.083,1116.667,,0.0,0.033,0.067,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,131.546,0.0,9
2009-04-01,16,367.11,9.794,13.511,5.633,4.312,5.367,2.844,7.307,9.322,4.456,70.116,84.544,54.589,1022.781,1014.19,1022.271,4.405,7.571,1797.222,1083.333,,0.0,1.067,0.789,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,53.437,0.0,9
2009-04-02,20,206.687,9.252,12.878,7.244,6.291,6.933,5.633,7.856,9.844,6.667,83.033,92.7,66.6,1020.484,1011.914,1020.062,6.738,8.286,553.472,320.0,,0.0,0.689,0.578,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,52.776,0.0,9
2009-04-03,22,114.81,7.126,10.544,5.011,5.349,6.422,4.4,6.305,8.444,4.778,89.42,96.867,75.856,1017.607,1008.999,1017.083,3.679,5.571,202.5,100.0,,0.0,0.467,0.489,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,209.086,0.0,9
2009-04-04,29,330.404,10.343,13.778,8.089,5.367,8.178,2.578,8.137,9.7,6.822,74.839,92.867,55.033,1018.694,1010.165,1018.125,6.97,9.429,1394.861,493.333,,0.0,0.878,0.644,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,238.223,0.0,9
2009-04-05,26,464.912,10.502,13.089,8.233,3.687,5.178,2.7,7.498,8.889,6.1,63.456,76.844,52.589,1022.451,1013.878,1021.896,5.894,8.286,2264.583,1450.0,,0.0,0.467,0.478,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,82.114,0.0,9
2009-04-06,28,477.194,12.171,15.433,9.3,5.861,6.989,4.267,9.184,10.922,7.289,66.511,80.178,52.978,1010.122,1001.712,1009.562,7.6,11.143,974.861,548.333,,0.0,0.6,0.544,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,148.445,0.0,9
2009-04-07,25,356.438,10.205,12.678,8.633,5.026,7.0,3.2,7.879,8.811,7.122,71.669,84.767,56.233,1007.541,999.085,1006.875,9.44,12.571,2275.0,1433.333,22.0,0.0,0.656,0.478,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,226.185,0.0,9
2009-04-08,18,422.029,10.816,13.711,8.289,5.013,7.975,2.775,8.329,9.4,6.725,68.235,89.788,48.65,1006.802,998.38,1006.195,11.696,15.0,2180.764,845.0,27.0,0.0,1.133,0.856,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,232.629,0.667,9
2009-04-09,16,211.946,12.11,14.125,8.775,9.648,11.314,6.214,10.852,12.157,7.357,85.24,94.314,70.571,1008.91,1000.49,1008.208,8.475,11.8,1764.167,632.5,,0.0,0.088,0.038,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,166.091,0.0,8
2009-04-10,6,223.358,11.983,13.211,10.956,9.361,10.462,8.225,10.673,11.425,9.95,84.272,92.075,74.412,1003.21,994.84,1002.604,4.91,7.667,1434.75,786.0,,0.0,0.0,0.067,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,142.522,0.0,9
2009-04-11,5,70.569,9.779,10.489,9.067,9.02,9.612,8.538,9.461,9.875,8.875,94.395,98.025,88.675,1008.603,1000.141,1008.167,2.715,4.0,517.083,166.0,,0.0,0.0,0.011,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,276.701,1.0,9
2009-04-12,9,87.208,10.157,11.411,9.233,9.224,9.875,8.625,9.76,10.662,9.0,93.306,97.688,86.4,1014.008,1005.52,1013.479,4.625,5.833,326.667,156.0,,0.0,0.0,0.022,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,183.646,1.0,9
2009-04-13,11,282.581,11.399,14.589,8.722,7.782,9.55,5.225,9.754,11.175,7.175,79.662,95.512,56.738,1011.301,1002.862,1010.75,2.368,5.333,1311.25,402.0,,0.0,0.556,0.278,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,166.345,1.0,9
2009-04-14,18,356.032,12.474,15.289,9.078,8.422,10.275,5.65,10.553,12.638,7.5,75.789,89.112,61.888,1009.447,1001.051,1008.896,4.583,7.5,1333.25,664.0,,0.0,0.5,0.378,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,120.148,1.0,9
2009-04-15,11,336.877,13.222,17.111,10.056,9.814,11.55,8.113,11.608,14.138,9.212,79.155,90.512,63.662,1005.679,997.354,1005.333,9.34,12.167,470.75,274.0,,0.0,0.389,0.478,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,65.58,1.0,9
2009-04-16,1,210.479,12.465,14.133,10.867,10.144,11.225,9.225,11.303,12.112,10.05,85.575,93.65,72.275,1006.89,998.518,1006.458,3.361,7.333,1410.917,538.0,,0.0,0.011,0.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,56.41,1.0,9
2009-04-17,2,82.009,9.126,10.1,8.233,8.2,9.638,6.825,8.748,9.888,7.85,93.169,97.025,87.6,1010.493,1001.984,1010.146,4.833,6.833,459.917,272.0,,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,323.476,1.5,9
2009-04-18,8,331.649,9.503,13.089,6.2,4.926,6.238,3.15,7.658,9.675,5.488,73.452,89.462,51.3,1017.553,1009.016,1017.125,10.035,11.833,1475.833,860.0,,0.0,1.222,1.189,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,84.304,1.0,9
2009-04-19,16,294.516,9.556,13.467,6.067,5.526,7.462,3.812,7.762,10.5,4.988,76.074,87.988,60.575,1024.073,1015.473,1023.625,10.25,12.333,1546.667,1100.0,,0.0,0.767,0.978,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,28.614,0.667,9
2009-04-20,4,367.552,10.403,14.578,6.378,5.706,6.875,4.25,8.465,10.938,5.688,72.724,90.825,52.412,1027.412,1018.841,1026.958,2.944,4.333,1101.167,420.0,,0.0,1.133,0.956,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,135.237,0.0,9
2009-04-21,10,576.339,12.946,17.2,7.856,5.738,7.962,2.962,9.681,12.275,6.3,63.19,85.962,40.25,1026.907,1018.385,1026.417,2.516,5.667,1475.833,840.0,,0.0,1.322,1.378,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,208.866,0.0,9
2009-04-22,13,559.427,13.046,16.956,9.022,5.826,7.825,2.462,9.791,11.638,7.4,63.727,84.375,40.238,1026.507,1017.984,1026.083,3.236,5.333,1680.833,800.0,,0.0,1.267,1.344,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,199.526,0.0,9
2009-04-23,16,487.677,12.813,16.356,9.722,6.638,8.45,4.225,9.901,12.225,8.225,67.867,87.025,49.7,1022.927,1014.434,1022.396,4.91,7.333,1439.167,720.0,,0.0,0.811,0.789,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,198.488,0.0,9
2009-04-24,17,684.973,13.709,16.889,10.533,4.787,6.133,3.444,9.582,10.967,8.056,56.57,71.556,43.111,1015.033,1006.621,1014.296,10.304,12.714,1681.944,1116.667,,0.0,1.189,1.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,145.609,0.0,9
2009-04-25,22,439.229,11.445,13.544,8.933,5.368,8.256,3.533,8.701,9.789,7.211,68.128,87.311,55.933,1007.528,999.117,1006.75,10.661,13.429,2439.583,1433.333,,0.0,0.744,0.767,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,183.454,0.667,9
2009-04-26,24,535.268,11.766,15.567,7.733,3.961,5.844,0.767,8.267,10.078,6.044,61.845,79.922,41.467,1007.55,999.135,1006.979,4.923,7.429,2510.417,1766.667,20.0,0.0,1.378,1.333,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,162.875,0.0,9
2009-04-27,4,126.486,8.696,9.978,6.689,6.898,8.767,4.922,7.868,9.278,6.233,88.901,94.722,78.1,997.542,989.12,996.854,7.81,12.143,1372.847,565.0,18.0,0.0,0.044,0.122,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,195.397,1.333,9
2009-04-28,2,192.984,7.457,10.5,4.011,4.321,6.1,2.7,6.059,7.722,3.633,82.415,94.833,63.256,1001.264,992.8,1000.792,2.905,5.286,1371.875,391.667,,0.0,0.389,0.478,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,224.689,1.0,9
2009-04-29,12,391.152,10.471,14.633,5.844,4.572,6.278,2.867,7.781,9.989,4.967,69.944,89.133,51.567,1009.644,1001.175,1009.062,4.292,7.0,2007.639,1050.0,,0.0,1.378,1.322,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,149.761,0.333,9
2009-04-30,12,350.263,12.757,15.189,9.256,8.603,9.744,6.589,10.668,12.056,8.056,76.603,85.867,66.178,1016.299,1007.84,1015.792,6.982,9.429,1813.194,1283.333,,0.0,0.056,0.267,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,163.456,0.0,9
2009-05-01,26,543.774,15.108,18.311,11.589,9.033,10.522,5.433,11.986,13.9,10.067,68.716,84.256,49.289,1023.506,1015.032,1023.104,5.869,9.0,1990.972,1433.333,22.0,0.0,1.133,1.156,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,204.553,0.0,9
2009-05-02,24,463.373,12.881,15.889,9.422,6.914,9.078,4.767,10.016,11.111,8.356,69.362,87.789,51.444,1028.111,1019.581,1027.604,5.455,7.143,1791.667,1216.667,,0.0,1.156,1.089,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,270.876,0.0,9
2009-05-03,25,575.412,11.712,13.733,9.289,3.527,6.144,0.478,8.128,9.3,6.167,58.249,71.489,44.311,1027.444,1018.866,1027.021,10.839,13.143,2365.972,1766.667,19.0,0.0,0.822,0.756,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,305.59,0.0,9
2009-05-04,22,390.454,9.787,11.7,6.233,4.038,6.9,1.456,7.254,9.022,4.467,67.981,79.078,58.156,1027.025,1018.397,1026.479,6.185,9.286,2361.111,1866.667,,0.0,0.067,0.144,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,252.073,0.0,9
2009-05-05,18,392.843,13.766,16.833,11.678,9.287,10.244,7.622,11.468,12.978,9.922,75.157,87.278,61.978,1021.412,1012.947,1021.0,9.708,13.143,2273.611,1850.0,28.0,0.0,0.267,0.389,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,262.455,0.0,9
2009-05-06,16,461.453,14.362,17.333,12.2,9.24,10.467,8.178,11.724,13.111,10.333,71.978,82.167,57.656,1017.653,1009.24,1017.146,14.256,16.286,2072.222,1466.667,,0.0,0.656,0.511,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,258.613,0.0,9
2009-05-07,3,282.233,12.194,13.967,10.211,8.858,9.822,7.456,10.516,11.711,8.9,80.287,85.578,74.689,1013.618,1005.168,1013.021,11.453,13.286,2004.861,1416.667,20.0,0.0,0.044,0.189,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,235.536,0.0,9
2009-05-08,8,322.552,10.649,13.156,8.4,6.213,8.056,4.1,8.599,9.944,7.333,75.687,88.233,58.467,1011.922,1003.463,1011.312,13.935,18.143,1950.417,960.0,30.5,0.0,0.622,0.744,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,245.53,0.667,9
2009-05-09,11,403.409,11.241,14.467,8.122,5.384,6.556,4.044,8.404,9.833,6.811,69.994,84.644,53.789,1016.768,1008.274,1016.292,5.81,8.714,1923.611,1400.0,20.0,0.0,0.267,0.622,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,219.107,0.333,9
2009-05-10,18,569.136,13.436,17.311,8.722,6.139,7.538,4.75,9.933,11.775,7.35,63.314,82.95,47.875,1019.17,1010.698,1018.646,6.274,9.286,2023.611,1266.667,,0.0,1.111,1.222,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,86.218,0.0,9
2009-05-11,39,487.752,11.566,14.456,9.089,4.595,5.767,3.4,8.315,9.611,6.911,64.296,76.456,51.178,1021.933,1013.397,1021.625,13.899,16.286,2388.889,2000.0,25.0,0.0,1.489,1.478,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,59.944,0.0,9
2009-05-12,21,507.206,11.428,14.788,8.088,4.251,6.45,1.175,8.18,9.788,6.112,62.635,73.112,41.675,1020.46,1011.93,1020.146,11.797,15.0,2232.5,1840.0,28.5,0.0,0.725,0.912,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,55.03,0.0,8
2009-05-13,4,192.321,12.099,12.962,10.888,9.894,11.012,7.512,10.977,11.788,9.525,86.62,92.25,76.588,1014.292,1005.85,1013.875,8.072,10.667,639.5,316.0,,0.0,0.0,0.125,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,77.718,0.333,8
2009-05-14,9,310.534,14.539,16.789,12.7,11.255,12.178,10.6,12.773,13.867,11.822,81.475,91.156,68.722,1008.007,999.678,1007.604,3.56,6.0,896.875,640.0,,0.0,0.022,0.011,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,106.013,0.0,9
2009-05-15,4,221.384,12.588,14.422,9.967,9.986,11.911,7.467,11.272,12.433,8.789,85.027,94.811,70.311,1002.598,994.25,1002.062,7.214,10.857,1505.903,623.333,27.0,0.0,0.133,0.3,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,201.121,1.0,9
2009-05-16,9,383.972,12.272,14.711,9.444,7.316,9.789,5.811,9.89,11.078,8.067,73.183,89.589,58.078,1006.298,997.895,1005.625,13.69,18.143,1845.139,1083.333,33.0,0.0,0.622,0.489,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,197.577,1.0,9
2009-05-17,6,261.826,11.392,13.156,9.633,8.109,9.233,6.611,9.783,10.7,8.378,80.688,87.0,67.344,1007.468,999.043,1006.812,10.185,14.0,1621.25,793.333,,0.0,0.322,0.433,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,162.602,0.667,9
2009-05-18,10,351.971,12.394,14.389,10.533,8.065,9.2,6.767,10.262,11.3,9.378,75.866,87.133,63.256,1013.006,1004.556,1012.25,10.756,14.0,1788.889,1333.333,28.5,0.0,0.8,0.978,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,206.018,1.333,9
2009-05-19,7,323.675,12.585,14.956,10.278,8.611,10.2,6.7,10.615,12.044,9.233,78.211,91.533,62.489,1017.745,1009.278,1017.104,9.369,13.714,1805.556,1200.0,26.5,0.0,0.578,0.744,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,206.54,1.0,9
2009-05-20,8,445.784,13.651,16.833,10.344,8.276,9.289,7.244,10.946,12.456,9.233,71.585,87.756,56.933,1019.435,1010.984,1019.0,8.196,9.571,1862.5,1016.667,20.0,0.0,0.633,0.756,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,217.231,0.333,9
2009-05-21,17,451.864,13.311,16.722,9.922,7.594,9.4,5.789,10.517,11.889,8.9,70.713,89.2,52.833,1015.041,1006.621,1014.625,7.692,10.143,2113.889,1116.667,24.0,0.0,1.056,1.033,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,246.295,0.333,9
2009-05-22,17,470.65,13.383,16.711,9.344,7.653,8.933,6.556,10.527,12.211,8.178,69.563,85.933,55.644,1017.378,1008.933,1016.833,8.156,10.286,2256.25,1616.667,,0.0,0.878,0.856,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,248.348,0.0,9
2009-05-23,26,703.678,15.958,19.233,11.178,7.697,9.844,3.878,11.863,13.267,9.644,61.634,84.256,40.678,1017.886,1009.499,1017.466,5.03,7.714,2093.75,1450.0,,0.0,1.022,1.022,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,154.728,0.0,9
2009-05-24,31,734.166,16.816,21.522,11.744,8.903,10.3,7.644,12.624,15.056,9.844,61.982,79.833,46.633,1019.622,1011.265,1019.25,4.976,7.0,2076.389,1550.0,,0.0,1.556,1.633,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,47.593,0.0,9
2009-05-25,14,518.105,16.606,20.3,13.333,11.446,13.95,8.975,13.757,15.75,11.262,72.645,84.138,62.925,1015.133,1006.808,1014.708,6.208,8.571,1956.944,1300.0,,0.0,0.267,0.511,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,109.02,0.0,9
2009-05-26,16,349.038,12.676,14.944,10.456,8.072,12.95,4.575,10.372,13.688,8.85,76.747,92.862,56.862,1014.804,1006.391,1014.396,12.006,15.857,2122.917,993.333,,0.0,0.611,0.556,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,300.655,1.333,9
2009-05-27,6,168.547,11.455,13.989,9.111,9.33,11.45,7.15,10.329,12.425,8.212,87.649,91.625,83.275,1022.572,1014.045,1021.854,10.19,13.286,1359.722,816.667,27.5,0.0,0.0,0.067,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,235.291,1.333,9
2009-05-28,18,435.596,17.379,20.078,14.556,13.255,14.075,12.662,14.978,16.225,13.575,78.129,88.95,67.088,1029.435,1021.01,1029.062,6.454,8.429,2254.167,1583.333,,0.0,0.056,0.256,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,288.692,0.667,9
2009-05-29,22,679.536,18.832,22.367,15.022,12.769,15.262,7.312,15.489,17.6,12.788,69.131,86.488,49.962,1030.877,1022.441,1030.417,6.595,9.571,1993.958,1243.333,,0.0,1.578,1.567,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,82.769,0.0,9
2009-05-30,34,780.714,17.459,20.756,13.789,9.327,11.088,6.762,13.244,14.525,11.838,61.004,81.025,44.325,1026.561,1018.135,1026.167,8.323,10.429,2107.431,1328.333,21.0,0.0,1.633,1.644,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,84.029,0.0,9
2009-05-31,27,648.854,17.94,22.033,13.456,11.638,12.925,10.6,14.419,16.4,12.012,68.51,82.838,54.262,1025.642,1017.252,1025.312,8.095,10.143,1953.75,1206.667,,0.0,1.478,1.5,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,43.097,0.0,9
2009-06-01,29,818.446,19.081,23.011,14.622,11.48,13.35,8.35,14.88,17.05,12.488,63.011,76.588,51.275,1025.693,1017.334,1025.396,7.764,10.0,2225.0,1816.667,,0.0,1.289,1.211,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,48.545,0.0,9
2009-06-02,25,1016.245,18.493,22.511,13.767,7.896,8.975,6.562,13.039,14.862,10.938,52.294,68.625,40.825,1025.587,1017.223,1025.292,7.397,10.0,2546.528,1983.333,19.0,0.0,1.656,1.6,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,6.0,,6.0,38.118,0.0,9
2009-06-03,17,692.586,15.944,17.8,13.133,8.538,10.062,6.488,12.201,13.475,10.325,61.836,71.075,53.175,1022.379,1013.965,1021.917,6.885,8.714,2218.056,1800.0,,0.0,0.633,0.6,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,45.89,0.0,9
2009-06-04,34,570.08,12.658,15.811,8.8,5.242,6.878,4.222,9.332,10.7,7.5,61.566,80.133,49.511,1019.275,1010.792,1018.854,5.244,6.857,2127.083,1666.667,,0.0,1.344,1.167,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,6.0,,6.0,69.193,0.0,9
