met_day,fire_count,VPD_mean,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,wind_direction_circmean,ground_state_id_mode,station_count
2012-03-16,8,272.336,8.567,9.112,8.05,4.52,5.35,3.825,6.778,7.212,6.375,75.685,80.812,70.862,1019.013,1009.683,1018.542,8.59,10.333,869.083,538.0,,0.0,0.0,0.012,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,225.246,0.5,8
2012-03-17,1,134.122,8.753,10.15,7.438,6.902,8.325,5.812,7.886,9.062,6.75,88.282,91.975,83.15,1012.992,1003.713,1012.396,7.608,9.6,962.667,392.0,17.0,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,194.093,1.0,8
2012-03-18,4,161.051,6.217,8.8,3.712,3.483,5.112,2.1,5.054,6.612,3.212,83.214,93.012,69.225,1017.485,1008.093,1017.348,6.757,8.833,1793.333,674.0,,0.0,0.662,1.875,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,300.822,1.0,8
2012-03-19,8,306.577,6.743,11.562,1.75,0.964,2.275,-0.163,4.375,7.15,1.05,68.92,89.6,48.2,1032.154,1022.646,1031.625,3.882,7.167,2178.333,840.0,,0.0,1.362,3.638,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,209.293,0.5,8
2012-03-20,10,304.518,8.877,12.988,4.625,4.176,5.625,2.1,6.759,9.262,3.688,73.412,87.475,58.1,1034.839,1025.393,1034.354,4.84,7.333,2269.167,1600.0,,0.0,0.662,2.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,214.441,0.5,8
2012-03-21,11,422.743,10.699,14.538,7.875,4.761,5.8,3.725,7.974,10.025,6.225,67.505,79.375,51.6,1034.042,1024.636,1033.62,3.979,7.667,1821.667,1200.0,,0.0,1.025,3.062,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,43.911,0.5,8
2012-03-22,9,370.596,10.077,15.443,6.157,4.362,7.083,1.483,7.508,10.25,4.717,70.943,90.433,39.283,1029.466,1019.827,1028.939,7.642,11.6,661.25,322.5,,0.0,1.171,3.929,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,80.003,0.0,7
2012-03-23,17,308.641,11.135,17.025,6.3,6.762,8.538,5.125,8.976,11.65,6.025,78.046,96.538,51.062,1026.599,1017.319,1026.271,2.111,4.333,443.0,136.0,,0.0,1.2,3.775,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,61.97,0.0,8
2012-03-24,22,340.391,11.212,16.612,6.825,6.396,8.0,4.15,8.886,11.738,6.138,74.924,93.275,50.65,1028.557,1019.256,1028.208,3.556,6.333,723.667,362.0,,0.0,1.262,4.037,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,64.5,0.0,8
2012-03-25,14,262.171,8.263,12.588,4.75,4.077,5.35,2.975,6.404,8.812,4.087,76.34,90.462,56.738,1033.583,1024.1,1033.167,5.139,6.833,1258.083,562.0,,0.0,1.2,1.188,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,2.667,,6.0,57.064,0.0,8
2012-03-26,17,357.579,9.753,15.762,4.5,3.887,6.162,1.025,7.121,9.762,3.862,70.777,91.212,41.325,1036.265,1026.833,1035.933,6.181,9.667,1177.917,498.0,,0.0,1.438,3.838,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,2.667,,6.0,66.69,0.0,8
2012-03-27,24,576.324,10.494,16.087,5.425,1.18,3.45,-1.675,6.555,9.775,3.612,54.932,77.288,38.825,1036.26,1026.857,1035.917,4.882,7.667,1922.5,900.0,,0.0,1.488,4.15,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,67.146,0.0,8
2012-03-28,31,749.771,12.127,19.514,4.771,0.164,3.371,-3.114,7.076,10.686,2.671,47.542,72.5,25.043,1032.518,1023.215,1032.125,2.9,5.2,2482.292,1625.0,,0.0,1.629,5.557,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,47.667,,6.0,220.375,0.0,7
2012-03-29,24,585.051,12.293,17.771,6.529,4.076,5.757,2.671,8.511,11.314,5.071,59.257,79.857,40.329,1027.883,1018.608,1027.521,4.812,7.25,1308.333,725.0,,0.0,1.586,6.757,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,47.667,,6.0,332.441,0.0,7
2012-03-30,21,343.276,10.724,15.829,6.571,6.002,7.6,4.257,8.474,11.571,5.771,73.626,88.614,55.957,1024.035,1014.737,1023.688,5.281,8.25,639.896,330.0,,0.0,1.5,4.543,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,47.667,,6.0,243.871,0.0,7
2012-03-31,31,293.852,8.119,10.271,5.271,3.371,5.6,-0.314,6.125,7.643,3.657,72.976,89.257,57.471,1020.108,1010.769,1019.875,7.375,10.5,1940.625,775.0,,0.0,0.0,0.057,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,21.604,0.0,7
2012-04-01,32,345.984,6.458,11.529,1.4,-0.331,1.343,-2.586,3.809,6.286,0.729,64.856,88.543,39.757,1020.611,1011.199,1020.271,4.844,6.0,2523.958,1525.0,,0.0,1.657,3.314,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,274.213,0.0,7
2012-04-02,30,386.023,8.46,13.371,3.171,1.831,3.386,0.514,5.651,8.571,2.286,65.498,86.429,45.829,1010.868,1001.632,1010.562,2.469,4.75,1903.125,1300.0,17.0,0.0,1.471,3.043,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,225.493,0.0,7
2012-04-03,13,259.275,8.474,12.557,4.057,4.343,6.5,2.229,6.635,8.871,3.343,76.71,91.943,57.114,1003.128,993.953,1002.708,5.323,10.25,1624.688,492.5,,0.0,0.657,1.314,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,280.941,0.0,7
2012-04-04,9,220.912,6.742,9.286,3.171,2.77,4.771,0.214,5.115,6.186,2.871,77.771,95.471,55.443,1007.433,998.154,1007.021,5.219,9.5,2107.604,557.5,,0.0,0.671,1.271,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,112.705,1.0,7
2012-04-05,7,228.647,6.492,8.157,3.629,2.552,4.643,0.086,4.889,5.771,2.314,76.687,90.057,60.814,1018.833,1009.433,1018.562,9.594,12.0,1357.396,525.0,,0.0,0.0,0.057,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,54.178,0.5,7
2012-04-06,18,313.573,5.907,11.014,-0.586,-0.1,3.1,-3.043,3.512,6.829,-1.429,66.446,83.329,46.986,1015.771,1006.379,1015.458,5.656,9.5,2380.208,1675.0,,0.0,1.057,2.443,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,324.628,0.0,7
2012-04-07,15,246.986,8.131,10.071,6.314,4.268,6.729,1.843,6.47,7.543,4.6,77.374,93.529,63.457,1012.629,1003.335,1012.25,6.552,9.5,2203.125,665.0,,0.0,0.014,0.114,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,182.314,0.5,7
2012-04-08,14,198.058,9.349,12.443,6.357,6.559,8.886,3.043,8.045,10.429,5.3,83.385,96.943,71.071,1012.106,1002.868,1011.667,6.771,10.5,1721.667,242.5,,0.0,0.0,0.029,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,248.672,1.0,7
2012-04-09,2,93.451,9.144,10.2,8.0,7.89,8.857,6.1,8.552,9.529,7.386,92.093,94.943,84.414,996.751,987.651,995.937,13.458,17.25,1358.438,612.5,31.5,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,222.53,1.0,7
2012-04-10,6,327.009,8.47,12.4,5.443,3.145,7.457,1.114,6.206,8.571,4.314,70.598,87.857,47.486,990.44,981.369,989.938,10.458,14.5,3261.458,2075.0,24.0,0.0,1.2,2.357,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,239.514,1.0,7
2012-04-11,7,288.527,7.497,12.257,3.114,2.379,4.186,0.314,5.342,7.629,2.557,72.446,91.414,47.057,997.332,988.171,996.854,4.885,9.25,3042.708,2150.0,,0.0,1.2,2.114,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,76.0,,6.0,252.951,0.5,7
2012-04-12,4,212.031,7.34,11.271,3.2,3.799,5.743,1.743,5.792,7.957,2.771,79.568,94.0,56.243,1003.199,993.962,1002.708,4.104,7.25,2287.188,817.5,,0.0,0.629,1.086,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,253.424,0.5,7
2012-04-13,4,226.018,7.226,11.471,2.957,3.167,5.3,0.514,5.5,7.571,2.729,78.173,97.0,49.629,1005.11,995.865,1004.729,3.074,5.75,1466.1,124.0,,0.0,0.686,1.271,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,175.317,1.0,7
2012-04-14,10,330.549,7.757,10.543,5.357,1.914,4.871,-1.271,5.399,6.357,3.829,68.753,88.657,45.243,1008.231,998.983,1007.938,7.854,11.5,2196.25,585.0,,0.0,0.929,1.586,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,48.875,0.0,7
2012-04-15,14,314.332,5.657,8.557,3.071,-0.534,1.429,-3.729,3.324,4.914,1.871,65.705,80.914,43.571,1020.203,1010.775,1019.938,10.552,14.25,3342.708,2525.0,23.0,0.0,1.014,2.143,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,11.565,0.0,7
2012-04-16,21,349.253,5.639,9.957,0.571,-1.872,0.486,-4.586,2.899,5.0,-0.143,61.909,88.686,38.657,1024.557,1015.062,1024.083,4.594,9.25,3276.042,2225.0,,0.0,1.057,2.286,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,308.782,0.0,7
2012-04-17,5,257.954,7.521,12.671,4.771,3.099,7.457,-0.729,5.683,8.586,2.857,75.404,93.829,48.414,1001.363,992.164,1000.75,13.938,20.0,2592.604,697.5,28.0,0.0,0.614,1.3,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,207.314,1.5,7
2012-04-18,2,126.509,7.568,10.043,5.786,5.671,7.314,3.557,6.71,8.514,4.886,88.02,95.486,77.271,981.376,972.357,980.646,11.594,15.75,1694.688,615.0,27.0,0.0,0.1,0.3,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,182.938,1.5,7
2012-04-19,0,93.041,7.305,9.629,6.214,5.908,7.214,4.686,6.67,8.357,5.629,91.011,95.186,81.143,984.678,975.625,984.146,7.469,10.0,1624.792,575.0,22.0,0.0,0.271,0.486,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,275.737,1.0,7
2012-04-20,2,173.655,7.57,11.386,4.8,4.82,6.271,3.6,6.338,8.4,4.4,83.505,94.043,62.143,993.369,984.246,992.875,7.76,13.75,2119.479,542.5,30.0,0.0,0.957,1.986,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,242.072,0.5,7
2012-04-21,7,262.552,7.518,11.629,3.357,3.002,4.586,1.5,5.59,7.629,2.843,74.823,91.914,51.657,997.446,988.294,997.0,7.438,13.25,3978.125,2400.0,,0.0,0.957,1.971,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,251.73,1.0,7
2012-04-22,5,228.454,8.216,13.214,4.329,4.477,6.514,1.829,6.555,8.814,3.786,79.123,92.171,47.986,1002.682,993.486,1002.125,9.656,15.75,2957.292,1700.0,32.0,0.0,1.157,2.429,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,244.888,0.5,7
2012-04-23,6,139.465,7.401,9.343,6.329,5.24,6.057,3.757,6.448,7.086,5.586,86.605,92.929,69.114,994.865,985.715,994.458,8.75,12.25,1730.208,530.0,21.0,0.0,0.357,0.829,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,138.935,1.0,7
2012-04-24,5,285.494,8.435,12.071,6.171,4.017,6.133,0.95,6.652,8.367,5.217,74.774,94.9,45.367,997.296,988.169,997.0,8.333,11.667,2528.75,676.667,16.0,0.0,0.357,0.786,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,325.703,1.5,7
2012-04-25,0,120.249,8.168,11.0,5.729,6.421,8.486,4.3,7.36,9.7,5.186,89.107,95.486,78.843,987.515,978.476,986.917,13.219,18.0,1491.667,700.0,28.5,0.0,0.114,0.371,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,149.983,2.0,7
2012-04-26,2,277.555,10.483,12.957,8.671,6.694,8.286,4.943,8.698,10.043,7.929,78.33,91.886,61.686,994.419,985.369,993.667,15.312,20.0,2109.375,750.0,36.0,0.0,0.714,1.257,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,204.574,1.5,7
2012-04-27,4,289.53,10.883,14.0,9.0,7.064,8.714,5.514,9.054,10.743,7.9,77.869,90.157,59.6,1010.314,1001.151,1009.812,10.885,14.5,2619.792,1075.0,21.333,0.0,0.771,1.543,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,217.29,1.5,7
2012-04-28,3,75.416,8.033,9.229,5.9,6.967,7.986,5.0,7.541,8.543,5.529,93.111,95.971,88.057,1014.715,1005.412,1014.542,9.552,15.0,1004.375,442.5,25.667,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,38.225,2.0,7
2012-04-29,0,143.904,8.562,13.171,5.657,6.416,10.157,4.786,7.552,10.986,5.286,87.309,96.286,69.671,1004.472,995.304,1004.167,14.365,18.5,2050.928,470.0,30.667,0.0,0.143,0.386,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,82.066,2.0,7
2012-04-30,0,522.021,13.09,17.171,9.029,6.487,9.571,4.414,9.909,12.071,7.214,65.423,83.971,46.343,1012.221,1003.094,1011.771,12.427,14.5,3498.188,1700.0,21.5,0.0,1.557,3.043,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,119.056,1.0,7
2012-05-01,1,212.148,12.854,15.957,10.729,10.374,12.029,8.157,11.564,13.229,10.214,85.989,96.114,63.843,1016.172,1007.012,1015.812,7.042,11.0,1449.167,310.0,21.0,0.0,0.771,1.614,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,86.586,2.0,7
2012-05-02,4,180.638,10.478,13.129,8.971,8.151,10.1,6.557,9.346,10.914,8.243,85.926,93.486,66.914,1019.415,1010.158,1019.125,7.351,10.5,1006.042,390.0,,0.0,0.014,0.043,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,180.572,1.0,7
2012-05-03,1,107.976,8.186,8.8,7.543,6.66,7.429,6.086,7.482,8.114,6.886,90.205,93.186,86.814,1011.897,1002.629,1011.583,6.3,8.2,1200.833,417.5,,0.0,0.0,0.114,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,155.107,1.5,7
2012-05-04,3,146.529,7.646,8.614,6.829,5.442,6.071,4.614,6.66,7.171,6.214,86.178,93.357,78.543,1006.876,997.647,1006.562,5.242,7.2,1647.604,640.0,,0.0,0.0,0.014,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,21.379,1.5,7
2012-05-05,3,273.955,6.787,8.686,5.4,2.046,4.5,0.457,4.864,5.957,3.943,72.437,85.6,57.014,1009.779,1000.494,1009.521,8.525,10.6,2684.375,1400.0,18.0,0.0,0.057,0.343,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,41.37,0.5,7
2012-05-06,6,252.587,6.477,8.071,4.414,2.055,3.586,-0.029,4.684,5.686,3.614,74.188,89.9,58.271,1014.182,1004.822,1013.771,6.058,9.0,2602.083,1375.0,,0.0,0.0,0.057,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,49.023,0.5,7
2012-05-07,2,190.976,9.252,13.5,4.371,6.375,9.933,2.5,7.819,11.567,3.083,83.551,96.317,66.383,1013.881,1004.618,1013.354,6.01,10.25,2095.833,666.667,,0.0,0.4,1.271,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,146.696,0.5,7
2012-05-08,3,292.231,12.776,16.4,10.186,9.603,10.85,8.367,11.274,13.333,9.733,80.709,96.783,57.567,1007.215,998.129,1006.646,6.25,9.75,2638.75,643.333,,0.0,0.414,1.314,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,191.444,1.0,7
2012-05-09,1,88.078,12.473,14.186,10.186,11.526,13.129,9.614,11.961,13.5,9.914,94.021,96.943,88.743,1008.451,999.36,1007.896,6.781,11.25,1018.194,156.667,20.667,0.0,0.0,0.0,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,173.302,1.0,7
2012-05-10,5,151.717,15.133,16.371,13.886,13.703,14.429,12.243,14.326,14.986,13.0,91.293,95.429,84.929,1009.431,1000.392,1008.833,12.156,15.5,2282.083,516.667,25.667,0.0,0.0,0.057,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,207.587,1.5,7
2012-05-11,5,533.105,12.422,15.071,8.586,5.371,10.443,1.071,9.189,11.857,5.514,63.126,83.229,45.4,1022.319,1013.096,1021.896,11.458,16.0,4408.333,2833.333,23.0,0.0,1.357,3.714,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,267.111,1.5,7
2012-05-12,3,509.613,9.782,13.586,5.286,1.533,3.586,-0.286,6.323,8.186,3.843,57.996,78.857,40.129,1036.981,1027.537,1036.625,7.025,9.8,3673.958,2200.0,,0.0,1.529,4.329,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,278.347,0.0,7
2012-05-13,6,531.817,11.166,15.686,5.771,3.129,4.8,1.286,7.602,9.9,4.457,60.208,85.471,39.671,1030.261,1020.907,1029.792,6.758,11.6,2955.208,1475.0,19.0,0.0,1.343,4.314,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,219.679,0.5,7
2012-05-14,5,214.857,8.789,10.843,6.257,5.715,8.386,3.1,7.398,9.343,4.986,81.199,91.243,68.486,1016.471,1007.183,1015.875,9.283,11.6,2318.75,1200.0,,0.0,0.157,1.086,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,222.884,1.0,7
2012-05-15,1,173.462,6.875,10.586,4.943,4.04,5.4,2.786,5.649,7.529,4.271,82.723,90.986,62.243,1016.118,1006.762,1015.688,8.3,12.4,2769.792,975.0,24.5,0.0,0.357,1.286,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,2.667,,6.0,301.321,1.5,7
2012-05-16,5,416.774,9.074,12.743,3.757,2.139,4.857,0.1,6.136,8.057,2.971,64.002,88.657,43.714,1025.279,1015.897,1024.833,6.207,10.0,3138.542,2000.0,,0.0,1.143,3.386,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,286.989,1.0,7
2012-05-17,7,438.022,10.579,13.714,7.029,4.055,5.943,1.786,7.683,8.886,6.129,65.79,87.843,47.1,1016.797,1007.556,1016.375,6.208,8.8,2949.242,1800.0,,0.0,0.086,0.629,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,2006.0,51.0,,6.0,139.876,0.5,7
2012-05-18,3,354.691,12.389,15.371,9.414,8.064,10.443,5.529,10.259,12.071,7.686,75.561,88.0,60.471,1004.385,995.297,1003.896,8.0,10.0,1406.667,667.5,19.0,0.0,0.1,0.486,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,108.732,0.5,7
2012-05-19,8,305.909,12.743,15.743,9.814,9.086,10.786,7.071,10.889,12.071,8.514,79.331,94.586,60.014,1009.617,1000.522,1009.312,6.558,9.0,1167.917,250.0,,0.0,0.229,0.757,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,259.25,1.0,7
2012-05-20,7,206.23,9.832,11.257,8.529,7.095,7.971,6.043,8.528,9.6,7.414,83.101,86.286,78.786,1010.726,1001.524,1010.542,7.917,9.4,1776.042,1425.0,,0.0,0.0,0.029,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,31.241,0.5,7
2012-05-21,3,250.401,11.863,15.143,9.086,8.862,10.6,7.214,10.332,12.543,8.343,82.146,90.1,72.414,1009.414,1000.296,1009.271,8.575,10.4,1074.896,522.5,15.0,0.0,0.386,1.457,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,351.264,0.5,7
2012-05-22,5,474.557,16.767,22.786,11.386,12.15,14.771,9.714,14.117,17.586,10.529,75.881,90.571,58.386,1014.804,1005.803,1014.667,6.875,9.4,1087.708,375.0,,0.0,1.614,4.486,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,345.525,0.5,7
2012-05-23,7,562.74,18.818,24.186,13.414,13.89,16.314,11.529,15.916,18.714,12.4,74.383,90.029,56.086,1022.617,1013.606,1022.375,5.592,7.8,1147.812,597.5,,0.0,1.671,5.2,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,350.364,0.0,7
2012-05-24,11,519.443,19.621,24.443,15.114,15.351,17.229,13.186,17.035,19.6,14.057,77.64,93.629,60.257,1025.771,1016.746,1025.555,5.033,7.2,899.271,262.5,,0.0,1.757,4.671,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,35.596,0.0,7
2012-05-25,18,873.76,19.781,23.314,16.143,11.686,15.7,6.771,15.343,17.157,14.1,62.458,88.286,37.414,1023.201,1014.174,1023.021,9.367,14.0,1880.729,522.5,23.667,0.0,1.971,6.357,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,68.209,0.0,7
2012-05-26,13,970.998,19.394,23.543,14.786,9.767,12.7,6.543,14.29,15.657,12.829,57.14,85.671,35.557,1020.107,1011.094,1019.917,9.957,14.4,2290.208,825.0,25.0,0.0,2.029,6.314,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,71.344,0.0,7
2012-05-27,20,1006.094,19.611,24.8,13.886,10.056,12.7,8.157,14.415,17.157,11.857,56.273,78.057,37.6,1018.389,1009.428,1018.083,6.075,10.2,2556.25,1500.0,,0.0,2.014,6.029,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,80.257,0.0,7
2012-05-28,17,887.452,19.717,24.529,13.729,11.661,13.271,9.986,15.18,17.729,12.1,61.472,83.171,44.229,1017.733,1008.764,1017.583,4.008,7.6,2212.5,925.0,,0.0,1.7,5.486,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,247.158,0.0,7
2012-05-29,9,522.865,17.277,21.529,13.6,12.357,13.743,10.886,14.514,16.714,12.386,73.627,88.243,58.471,1017.339,1008.317,1017.042,5.825,8.2,1533.333,750.0,,0.0,1.271,4.086,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,146.091,0.0,7
2012-05-30,18,522.798,17.53,22.571,12.857,12.393,14.714,10.629,14.632,17.0,12.3,74.299,95.143,50.3,1017.926,1008.886,1017.583,5.65,10.0,1605.833,122.5,,0.0,1.314,3.614,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,216.817,0.0,7
2012-05-31,10,437.164,15.85,18.843,13.271,11.49,12.614,10.186,13.476,15.0,12.143,75.815,87.514,61.886,1018.808,1009.718,1018.479,9.05,13.6,2109.375,1075.0,21.0,0.0,0.071,0.643,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,266.439,0.0,7
2012-06-01,10,410.04,16.499,19.843,13.443,12.479,13.6,11.243,14.251,15.471,12.743,78.281,92.757,59.129,1019.097,1010.018,1018.771,5.125,8.0,1869.167,770.0,,0.0,0.2,0.671,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,,,6.0,1.0,,6.0,307.59,0.0,7
2012-06-02,9,256.607,13.446,17.1,11.3,10.513,12.057,7.6,11.913,13.714,10.471,83.615,95.886,64.9,1014.439,1005.328,1014.104,7.817,10.0,1037.917,212.5,18.0,0.0,0.214,0.9,,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,,6.0,1.0,,6.0,95.102,0.5,7
