met_day,fire_count,VPD_mean,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,wind_direction_circmean,ground_state_id_mode,station_count
2019-08-24,15,973.976,21.397,29.133,13.767,12.702,15.433,10.0,16.367,19.517,12.7,62.011,91.7,32.733,1019.042,1012.215,,3.817,7.4,2686.458,950.0,0.0,0.0,1.85,5.683,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,84.333,,6.0,134.344,0.0,6
2019-08-25,17,1285.044,23.847,31.967,16.15,13.534,16.05,10.417,17.726,20.667,14.483,56.845,84.75,28.033,1017.775,1011.009,,3.239,6.2,2918.438,955.0,3.0,0.0,1.833,5.133,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,126.154,0.0,6
2019-08-26,31,1246.02,23.851,31.767,15.983,14.061,16.683,11.783,17.987,21.017,14.667,58.285,88.283,30.9,1017.369,1010.586,,3.363,7.6,2906.25,1075.0,3.0,0.0,2.0,5.85,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,171.659,0.0,6
2019-08-27,19,1286.121,24.545,31.95,16.833,15.084,17.117,12.933,18.764,21.55,15.167,58.656,84.883,33.85,1014.08,1007.331,,3.788,8.2,2558.333,1250.0,,0.0,1.75,4.867,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,230.068,0.0,6
2019-08-28,22,728.856,20.09,24.2,17.5,13.901,16.1,9.683,16.533,18.033,15.2,69.244,87.417,41.167,1013.774,1006.925,,6.625,11.4,3701.042,1375.0,,0.0,0.533,2.05,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,236.374,0.0,6
2019-08-29,22,637.69,17.411,22.367,12.017,10.982,14.45,8.483,13.919,15.9,11.0,68.12,89.033,42.533,1019.489,1012.544,,7.167,10.8,4319.792,2625.0,19.0,0.0,1.467,4.55,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,255.441,0.0,6
2019-08-30,30,586.876,17.773,23.1,13.367,12.141,13.633,9.717,14.611,17.233,12.567,71.432,92.65,50.933,1020.544,1013.592,,7.192,11.4,3262.5,1725.0,21.5,0.0,1.417,4.683,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,34.333,,6.0,215.619,0.0,6
2019-08-31,12,492.927,16.612,22.567,12.5,11.653,14.083,8.3,13.885,16.583,10.867,74.102,94.05,48.533,1012.6,1005.685,,6.3,12.6,3404.167,1400.0,17.0,0.0,0.933,3.6,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,241.483,0.0,6
2019-09-01,24,697.383,15.226,19.883,11.167,6.892,9.833,3.25,11.14,13.15,8.767,59.945,85.483,35.7,1017.94,1010.952,,5.983,11.8,4545.833,2475.0,21.0,0.0,1.433,3.95,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,290.585,0.0,6
2019-09-02,21,610.765,15.251,20.967,8.15,8.372,11.367,4.867,11.688,14.6,6.783,64.995,83.683,43.217,1023.623,1016.596,,6.458,11.2,4091.667,2700.0,18.0,0.0,1.15,3.65,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,34.333,,6.0,247.559,0.0,6
2019-09-03,15,603.859,17.335,20.35,14.817,11.656,13.133,9.9,14.206,15.85,12.8,69.678,80.517,55.533,1022.605,1015.631,,8.183,11.2,4268.75,2700.0,17.0,0.0,0.417,1.25,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,245.104,0.0,6
2019-09-04,16,561.14,16.749,19.9,14.15,10.86,15.4,5.633,13.676,16.117,11.6,70.713,96.35,40.433,1015.633,1008.7,,10.508,14.8,3640.104,300.0,22.5,0.0,1.15,3.133,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,34.333,,6.0,258.513,0.0,6
2019-09-05,11,655.785,14.314,17.85,11.133,6.288,8.833,2.35,10.464,12.217,8.817,59.992,81.717,36.083,1024.809,1017.748,,7.158,10.4,4137.5,2600.0,20.0,0.0,1.433,4.3,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,313.333,0.0,6
2019-09-06,7,334.208,13.513,17.883,9.55,9.795,12.717,6.55,11.569,14.767,8.183,78.642,92.3,66.283,1022.337,1015.28,,6.85,13.0,3451.042,1525.0,22.333,0.0,0.117,0.617,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,34.333,,6.0,247.423,0.0,6
2019-09-07,10,532.004,13.962,17.383,10.567,7.613,10.05,3.917,10.837,12.717,8.717,66.867,85.267,45.233,1023.249,1016.201,,6.008,9.6,3895.833,2775.0,14.0,0.0,0.483,1.2,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,346.871,0.0,6
2019-09-08,17,504.41,12.274,17.8,6.567,5.238,7.85,2.783,8.981,11.267,5.883,65.139,91.167,37.667,1023.283,1016.179,,3.642,6.8,3717.708,2225.0,,0.0,1.4,4.717,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,335.901,0.0,6
2019-09-09,7,343.985,13.498,15.417,11.667,9.696,11.833,5.733,11.542,13.117,9.217,78.058,86.983,63.0,1013.691,1006.689,,4.042,8.0,3382.292,1350.0,,0.0,0.0,0.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,162.645,1.0,6
2019-09-10,8,444.653,15.166,19.4,10.633,10.406,11.65,9.017,12.617,14.683,10.183,74.431,95.35,54.817,1018.633,1011.635,,3.746,7.4,3171.25,715.0,,0.0,0.917,2.6,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,34.333,,6.0,278.665,0.0,6
2019-09-11,10,424.177,16.897,20.6,13.1,13.048,16.367,8.85,14.738,17.8,11.2,78.179,87.783,69.083,1020.248,1013.289,,8.893,12.6,3801.042,1900.0,20.5,0.0,0.1,0.383,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,34.333,,6.0,239.694,0.0,6
2019-09-12,11,439.15,18.076,23.85,12.833,14.172,16.083,11.8,15.778,18.467,12.317,79.042,94.75,55.75,1026.974,1019.99,,7.942,11.8,3458.333,1400.0,18.0,0.0,0.533,1.983,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,238.583,0.0,6
2019-09-13,16,757.015,17.096,21.317,13.1,8.877,15.517,3.7,12.956,16.267,10.817,61.367,89.333,32.467,1033.849,1026.809,,5.217,7.8,3895.833,1450.0,,0.0,1.967,5.067,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,21.945,0.0,6
2019-09-14,28,652.35,15.653,22.95,8.783,7.704,10.783,3.883,11.644,14.183,8.133,63.717,93.533,29.533,1032.037,1024.969,,2.508,5.4,3414.583,1725.0,,0.0,1.8,5.35,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,213.153,0.0,6
2019-09-15,24,607.39,17.574,25.467,9.817,11.553,14.15,7.983,14.147,18.45,8.95,69.96,90.633,47.333,1024.271,1017.311,,3.858,7.0,3871.875,2150.0,,0.0,1.683,5.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,268.148,0.0,6
2019-09-16,14,334.791,16.878,19.467,14.95,13.881,15.4,11.417,15.163,16.55,13.317,82.733,91.767,71.183,1022.041,1015.065,,4.45,6.6,2063.542,575.0,,0.0,0.0,0.033,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,314.849,0.0,6
2019-09-17,22,630.965,14.564,18.95,9.7,6.992,11.45,4.817,10.856,13.067,8.35,62.2,86.033,40.917,1025.281,1018.223,,5.308,8.2,3532.292,1950.0,,0.0,1.883,5.467,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,10.976,0.0,6
2019-09-18,17,588.666,13.276,19.083,7.217,5.578,7.35,4.217,9.581,12.483,6.017,61.928,84.95,39.167,1029.553,1022.427,,3.142,5.8,3042.708,2025.0,,0.0,1.85,5.467,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,49.367,0.0,6
2019-09-19,18,513.149,14.212,21.1,7.817,7.963,9.817,6.4,11.003,14.55,7.2,68.629,93.35,44.617,1030.862,1023.762,,2.867,7.4,3210.417,1775.0,,0.0,1.733,5.417,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,82.484,0.0,6
2019-09-20,25,564.829,15.049,20.967,9.467,8.334,10.483,5.267,11.628,14.033,8.883,67.083,93.483,38.45,1025.091,1018.064,,5.942,10.4,2878.125,1450.0,17.0,0.0,1.783,5.433,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,93.922,0.0,6
2019-09-21,23,874.49,17.764,24.567,11.983,8.811,12.767,5.917,13.056,16.367,9.25,57.017,74.183,38.217,1012.26,1005.39,,5.825,8.8,3483.333,2075.0,,0.0,1.75,4.95,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,106.132,0.0,6
2019-09-22,9,387.792,17.555,21.533,14.15,14.148,16.967,11.95,15.593,18.5,13.1,80.773,91.95,69.0,1004.451,997.622,,5.292,10.4,2770.625,570.0,20.0,0.0,0.067,0.4,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,167.725,1.0,6
2019-09-23,8,316.517,15.798,19.317,13.367,12.668,15.25,10.75,14.067,15.733,12.3,82.517,95.167,61.35,1009.818,1002.897,,7.433,11.2,2649.062,525.0,18.667,0.0,0.567,1.867,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,1.0,,6.0,199.185,0.0,6
2019-09-24,2,186.556,16.64,19.683,14.767,14.969,16.1,13.333,15.671,17.167,14.117,90.196,96.317,71.933,1001.813,994.977,,7.883,12.2,1881.562,232.5,23.333,0.0,0.3,0.95,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,197.263,1.0,6
2019-09-25,1,294.035,16.702,20.567,14.633,13.974,15.433,12.633,15.137,16.783,13.933,84.715,95.483,63.35,1000.552,993.711,,8.308,12.4,3024.271,730.0,18.0,0.0,0.417,1.217,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,226.336,1.0,6
2019-09-26,6,313.292,16.584,19.633,13.717,13.641,16.217,11.2,14.931,16.667,12.467,83.479,95.683,61.067,1003.001,996.158,,8.619,13.2,2321.771,347.5,13.667,0.0,0.3,1.2,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,224.306,1.0,6
2019-09-27,5,288.956,14.842,17.717,12.833,11.914,13.483,10.833,13.239,15.133,11.833,83.023,90.433,69.017,1004.185,997.289,,9.658,16.0,1914.688,590.0,27.4,0.0,0.667,2.1,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,224.915,1.0,6
2019-09-28,0,360.991,15.028,18.533,12.017,11.205,13.8,9.95,12.972,14.383,11.033,78.989,95.483,59.55,1008.148,1001.219,,9.949,15.2,2622.188,370.0,21.333,0.0,0.033,0.533,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,229.758,1.0,6
2019-09-29,0,215.05,15.791,18.65,12.583,13.79,15.933,10.45,14.657,16.867,11.467,88.112,94.883,74.333,998.033,991.2,,11.083,16.4,2628.333,312.5,27.8,0.0,0.05,0.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,243.05,1.0,6
2019-09-30,1,210.775,14.041,17.283,10.033,11.807,16.033,8.917,12.831,16.35,9.483,86.942,96.783,69.117,1008.694,1001.745,,5.85,10.2,3073.542,392.5,13.0,0.0,0.033,0.483,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,2006.0,220.134,1.0,6
2019-10-01,2,208.107,15.226,19.417,11.25,13.198,15.317,8.517,14.09,16.55,9.95,88.048,95.05,70.133,1000.211,993.355,,6.745,12.4,2030.521,465.0,23.0,0.0,0.45,1.683,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,243.228,1.0,6
2019-10-02,3,368.089,9.942,13.583,5.85,4.495,7.667,2.467,7.494,9.45,5.017,70.244,88.883,48.733,1017.633,1010.519,,6.162,11.0,4057.292,2075.0,13.0,0.0,1.3,4.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,328.25,1.0,6
2019-10-03,5,221.5,9.206,13.85,3.667,5.911,11.333,2.917,7.644,11.717,3.35,81.224,97.2,59.667,1016.522,1009.405,,4.592,10.0,2703.854,582.5,19.5,0.0,0.033,0.367,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,161.218,1.0,6
2019-10-04,1,192.745,13.017,15.117,10.683,10.903,13.033,9.5,11.895,13.383,10.15,87.274,96.783,75.867,1005.568,998.615,,6.992,11.8,1477.188,552.5,,0.0,0.033,0.8,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,261.884,1.0,6
2019-10-05,5,283.358,13.285,15.483,11.25,10.115,11.083,9.017,11.634,12.633,10.583,81.679,94.05,67.233,1013.866,1006.862,,3.583,5.8,2467.188,410.0,,0.0,0.0,0.05,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,96.985,1.0,6
2019-10-06,4,322.932,14.088,16.717,11.8,10.452,13.283,8.133,12.208,13.417,11.1,79.985,98.05,58.1,1011.032,1004.074,,8.317,14.2,2478.958,147.5,24.5,0.0,0.783,2.333,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,1.0,,6.0,293.695,1.0,6
2019-10-07,4,161.578,12.89,15.133,9.917,11.092,14.35,8.567,11.95,14.633,9.417,89.268,97.2,67.817,1014.207,1007.196,,5.383,10.6,2307.812,307.5,,0.0,0.083,0.3,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,221.906,1.0,6
2019-10-08,3,257.865,13.441,16.783,10.717,10.581,13.567,7.7,11.947,14.017,9.233,83.375,94.117,63.15,1007.056,1000.107,,8.292,12.6,1910.938,662.5,25.0,0.0,0.383,1.8,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,39.333,,6.0,51.0,,6.0,239.246,1.0,6
2019-10-09,6,338.299,11.812,14.967,9.467,7.499,8.633,5.517,9.715,11.117,8.567,75.736,88.8,53.35,1005.363,998.381,,9.167,15.0,3321.875,1600.0,24.75,0.0,0.683,2.517,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,245.37,1.0,6
2019-10-10,4,317.587,12.944,16.383,8.6,9.179,13.05,7.067,11.006,14.267,7.883,78.793,91.533,57.767,1011.084,1004.092,,9.883,13.2,2641.667,1175.0,19.0,0.0,0.633,2.767,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,239.539,1.0,6
2019-10-11,2,204.646,15.101,16.617,12.233,13.133,13.983,11.0,13.992,14.933,11.617,88.189,95.367,81.25,1006.679,999.771,,11.125,15.2,1815.0,242.5,26.2,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,232.157,1.0,6
2019-10-12,4,77.566,11.401,12.55,10.6,10.527,11.283,9.767,10.94,11.867,10.217,94.297,96.883,90.817,1008.121,1001.115,,3.85,5.8,1595.312,377.5,12.0,0.0,0.0,0.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,194.896,1.0,6
2019-10-13,1,189.256,13.383,16.967,10.333,11.316,14.45,8.067,12.285,15.367,9.467,87.752,98.0,70.383,1004.625,997.701,,7.267,14.6,2696.771,225.0,25.0,0.0,0.183,0.65,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,192.911,1.0,6
2019-10-14,0,117.437,12.8,15.467,10.317,11.542,14.833,8.717,12.13,15.067,9.533,92.137,96.833,85.967,1005.602,998.653,1000.958,5.2,11.0,2269.062,492.5,,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,1.0,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,115.401,1.0,6
2019-10-15,2,212.636,12.626,16.45,10.117,10.178,11.433,8.817,11.34,13.5,9.5,85.553,93.9,68.25,1004.112,997.168,997.0,5.225,11.2,2736.332,610.0,,0.0,0.283,1.133,,22.667,22.667,22.667,6.0,6.0,1.0,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,232.08,1.0,6
2019-10-16,5,256.106,12.655,15.8,8.883,9.585,14.583,6.0,11.119,14.967,7.85,82.644,97.4,58.783,1003.198,996.259,,6.092,11.4,2700.312,595.0,20.5,0.0,0.483,1.3,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,216.39,1.0,6
2019-10-17,1,172.268,11.201,14.767,8.067,9.086,11.467,6.983,10.128,12.717,7.617,87.203,95.183,71.417,1005.492,998.504,,4.917,9.2,2835.312,772.5,13.0,0.0,0.433,1.717,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,176.491,1.0,6
2019-10-18,4,248.91,11.683,14.667,9.333,8.578,10.117,7.35,10.132,11.85,8.7,81.983,94.617,63.5,999.652,992.71,,8.858,15.6,2582.699,957.5,25.0,0.0,0.767,2.333,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,213.621,1.0,6
2019-10-19,4,234.57,10.837,14.45,7.217,7.73,9.1,5.917,9.32,11.217,6.667,82.058,94.8,60.467,1001.045,994.08,,5.875,10.2,3188.542,1650.0,21.0,0.0,1.1,3.05,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,225.859,0.0,6
2019-10-20,4,164.271,8.786,11.883,4.45,6.733,8.667,3.517,7.984,9.833,4.167,85.574,97.367,71.733,1010.368,1003.28,,4.65,8.8,2474.271,577.5,,0.0,0.25,1.083,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,210.489,0.0,6
2019-10-21,3,209.695,11.365,12.667,10.3,8.835,10.067,7.733,10.104,11.017,9.1,84.593,91.3,76.65,1018.353,1011.267,,7.225,10.0,2609.375,850.0,16.0,0.0,0.0,0.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,142.781,1.0,6
2019-10-22,8,230.644,9.759,15.017,5.483,6.36,8.75,4.167,8.148,10.767,5.117,81.115,98.333,52.867,1023.286,1016.135,,2.642,5.4,2408.229,395.0,,0.0,1.267,4.25,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,248.538,0.0,6
2019-10-23,9,124.435,9.974,14.467,4.467,8.347,11.5,3.75,9.142,12.55,4.183,89.948,98.033,76.667,1013.488,1006.43,,2.658,6.2,1374.792,467.5,12.0,0.0,0.033,0.367,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,82.561,1.0,6
2019-10-24,1,73.867,11.61,12.55,10.033,10.786,11.933,8.767,11.176,12.15,9.417,94.652,97.217,89.633,1005.565,998.58,,4.192,9.4,1081.458,115.0,,0.0,0.0,0.083,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,266.891,1.0,6
2019-10-25,1,193.355,13.141,16.417,9.3,11.002,13.617,8.35,11.997,14.55,8.9,87.338,96.133,76.017,1011.441,1004.451,,10.0,18.8,2391.354,632.5,31.6,0.0,0.0,0.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,204.078,1.0,6
2019-10-26,3,234.908,13.466,16.533,7.033,10.905,14.433,5.367,12.087,14.833,6.35,84.888,95.5,74.567,1008.584,1001.629,,11.925,17.0,1863.021,375.0,29.4,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,237.958,1.0,6
2019-10-27,15,199.958,6.967,11.567,3.783,3.639,5.217,2.167,5.519,7.983,3.183,80.402,92.75,56.267,1023.314,1016.088,,3.758,6.4,3278.958,527.5,,0.0,0.883,2.75,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,297.477,1.0,6
2019-10-28,4,156.897,6.344,10.4,1.267,3.682,6.2,0.75,5.166,8.017,1.083,83.865,97.983,65.433,1024.924,1017.66,,3.467,6.8,1895.625,227.5,,0.0,0.583,2.35,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,53.694,1.0,6
2019-10-29,0,277.151,8.781,11.167,6.5,4.721,6.167,3.7,6.963,8.683,5.333,75.787,83.9,65.55,1025.056,1017.852,,5.717,8.4,3985.417,2625.0,,0.0,0.017,0.3,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,74.25,1.0,6
2019-10-30,7,331.241,9.286,12.1,7.5,4.366,5.467,2.667,7.106,8.167,6.3,71.794,84.383,52.717,1024.017,1016.848,,6.458,11.4,2616.667,1175.0,18.5,0.0,0.717,2.9,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,91.468,1.0,6
2019-10-31,8,206.745,8.539,11.917,6.3,5.506,6.85,4.233,7.151,9.35,5.5,81.52,90.45,67.133,1018.827,1011.678,,5.317,9.2,917.396,542.5,13.0,0.0,0.833,3.1,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,105.955,1.0,6
2019-11-01,8,97.31,12.935,15.483,8.8,11.898,14.167,7.067,12.371,14.567,7.983,93.517,98.45,85.95,999.325,992.423,,6.292,11.0,1599.792,130.0,,0.0,0.0,0.067,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,173.5,1.0,6
2019-11-02,2,250.136,11.814,14.45,9.933,8.786,12.733,5.75,10.318,13.5,8.2,82.096,93.567,71.75,981.009,974.197,,12.417,19.4,2277.812,447.5,31.2,0.0,0.05,0.317,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,26.0,,6.0,1.0,,6.0,222.644,1.0,6
2019-11-03,4,134.409,8.939,11.933,5.817,7.069,9.267,4.6,8.053,10.233,5.317,88.402,96.7,76.25,981.791,974.914,,4.567,7.8,1969.167,602.5,,0.0,0.283,1.133,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,221.494,1.0,6
2019-11-04,2,101.427,8.926,11.917,6.45,7.509,9.083,5.733,8.243,10.4,6.15,91.239,98.15,77.35,984.175,977.284,,3.192,6.2,1955.625,495.0,13.0,0.0,0.2,1.7,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,150.599,1.0,6
2019-11-05,16,110.338,9.535,12.333,6.7,8.062,9.733,6.283,8.815,10.817,6.533,90.848,98.833,80.7,996.858,989.884,,5.642,9.8,1638.438,92.5,20.0,0.0,0.1,0.517,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,80.88,1.0,6
2019-11-06,4,154.459,6.812,9.233,3.167,4.296,6.1,2.483,5.708,7.533,2.9,84.532,97.233,71.383,1003.656,996.57,,4.025,7.6,1893.854,337.5,,0.0,0.533,1.533,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,208.675,1.0,6
2019-11-07,1,180.09,7.597,10.217,3.533,4.723,7.967,2.167,6.344,8.3,3.05,82.862,96.767,62.0,993.324,986.322,,6.925,12.4,3444.792,625.0,18.5,0.0,0.983,3.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,218.779,1.0,6
2019-11-08,4,90.171,4.5,8.283,0.233,2.842,5.767,-0.217,3.793,6.767,0.05,89.466,98.583,73.017,1006.129,998.964,,3.783,7.8,1996.979,147.5,16.0,0.0,0.017,1.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,313.848,1.0,6
2019-11-09,3,60.403,4.799,7.617,0.55,3.731,6.567,0.167,4.346,7.0,0.417,93.11,98.817,76.9,1006.127,998.965,,4.65,9.0,1105.0,85.0,13.0,0.0,0.067,0.983,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,133.651,1.0,6
2019-11-10,2,163.755,7.146,10.383,4.55,4.507,6.75,2.55,5.996,7.533,3.85,84.039,95.55,63.95,1010.553,1003.425,,4.258,8.0,2592.083,535.0,,0.0,1.017,2.817,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,106.0,,6.0,1.0,,6.0,70.486,1.0,6
2019-11-11,4,209.852,7.085,9.25,4.5,3.615,7.2,1.733,5.617,7.6,3.55,79.275,96.15,62.567,1002.409,995.338,,8.383,13.8,2922.083,565.0,21.5,0.0,0.567,2.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,56.0,,6.0,1.0,,6.0,246.337,1.0,6
2019-11-12,1,170.395,5.962,8.033,3.167,3.044,5.467,1.017,4.75,6.683,2.367,81.806,88.667,62.967,998.996,991.92,,9.39,14.2,3219.792,775.0,23.25,0.0,0.45,1.967,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,31.0,,6.0,1.0,,6.0,260.729,1.0,6
