met_day,pump_hours,VPD_mean,VPD_max,VPD_min,air_temperature_mean,air_temperature_max,air_temperature_min,dewpoint_mean,dewpoint_max,dewpoint_min,wetb_temp_mean,wetb_temp_max,wetb_temp_min,rltv_hum_mean,rltv_hum_max,rltv_hum_min,msl_pressure_mean,stn_pres_mean,alt_pres_mean,wind_speed_mean,wind_speed_max,visibility_mean,visibility_min,q10mnt_mxgst_spd_max,cs_hr_sun_dur_sum,wmo_hr_sun_dur_sum,drv_hr_sun_dur_sum,snow_depth_max,air_temperature_q_max,dewpoint_q_max,wetb_temp_q_max,msl_pressure_q_max,stn_pres_q_max,alt_pres_q_max,wind_direction_q_max,wind_speed_q_max,visibility_q_max,q10mnt_mxgst_spd_q_max,cs_hr_sun_dur_q_max,wmo_hr_sun_dur_q_max,drv_hr_sun_dur_q_max,snow_depth_q_max,ground_state_id_q_max,VPD_hourly_mean,VPD_hourly_max,VPD_hourly_min,wind_direction_circmean,ground_state_id_mode,station_count,days_since_rain,rain_category
2022-11-26,3,173.043,321.707,48.537,10.115,12.167,6.783,8.011,9.467,5.85,9.079,10.633,6.383,87.044,95.5,77.417,1022.682,1015.543,,7.042,12.8,2180.0,920.0,17.0,0.0,0.167,0.3,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,6.0,173.043,321.707,48.537,181.519,1.0,6,1.0,0-2 days
2022-11-27,3,73.997,145.986,36.944,11.438,13.033,9.767,10.581,12.2,9.0,10.982,12.567,9.417,94.581,97.4,89.5,1012.329,1005.304,,5.625,11.8,1722.482,405.0,,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,,1.0,,6.0,73.997,145.986,36.944,189.573,2.0,6,0.0,0-2 days
2022-11-28,1,79.793,257.852,16.58,7.609,11.133,4.8,6.537,9.283,4.233,7.113,9.833,4.583,93.124,98.45,80.65,1009.529,1002.424,,2.642,5.6,1936.83,255.0,,0.0,0.433,1.133,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,79.793,257.852,16.58,192.637,1.0,6,0.0,0-2 days
2022-11-29,2,55.007,82.658,19.928,6.522,7.217,5.767,5.679,6.833,4.95,6.153,7.017,5.5,94.443,98.033,91.667,1020.01,1012.799,,2.925,5.0,557.197,142.5,,0.0,0.0,0.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,55.007,82.658,19.928,16.486,1.0,6,0.0,0-2 days
2022-11-30,2,89.608,230.132,36.19,6.906,9.083,4.45,5.598,6.683,3.633,6.317,7.733,4.133,91.633,96.217,80.6,1025.49,1018.243,,2.2,4.0,622.292,275.0,,0.0,0.383,0.8,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,89.608,230.132,36.19,82.316,1.0,6,1.0,0-2 days
2022-12-01,4,68.865,178.212,23.22,5.853,8.083,4.1,4.791,6.25,3.367,5.389,7.1,3.817,93.22,97.517,84.15,1028.998,1021.704,,2.833,5.2,471.567,112.5,,0.0,0.317,1.183,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,68.865,178.212,23.22,197.639,,6,2.0,0-2 days
2022-12-02,4,96.53,178.134,20.348,5.602,7.167,4.2,4.035,4.717,3.217,4.931,6.017,4.0,89.892,97.6,82.233,1025.665,1018.398,,5.458,9.0,1220.797,125.0,15.0,0.0,0.283,0.583,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,,96.53,178.134,20.348,18.496,,6,3.0,3-7 days
2022-12-03,4,215.836,298.56,151.238,6.069,7.467,5.15,2.372,4.05,1.067,4.553,5.85,3.667,77.324,83.75,70.65,1020.461,1013.228,,7.675,10.0,2222.917,1475.0,18.0,0.0,0.0,0.083,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,6.0,215.836,298.56,151.238,44.872,1.0,6,4.0,3-7 days
2022-12-04,4,167.792,249.564,80.266,4.855,5.667,3.917,1.817,2.95,0.517,3.647,4.25,3.183,80.903,90.367,72.217,1016.98,1009.747,,6.217,9.6,1369.375,457.5,,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,167.792,249.564,80.266,48.688,1.0,6,5.0,3-7 days
2022-12-05,4,143.009,216.279,63.929,6.176,8.033,3.867,3.883,5.05,2.617,5.193,6.65,3.367,85.458,92.35,80.0,1021.944,1014.704,,5.558,7.2,2315.625,490.0,,0.0,0.017,0.183,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,143.009,216.279,63.929,25.249,1.0,6,6.0,3-7 days
2022-12-06,5,145.643,321.952,54.376,4.853,7.067,2.967,2.294,3.133,1.167,3.813,4.85,2.483,83.942,93.417,67.983,1023.838,1016.549,,4.65,6.6,3801.042,1575.0,,0.0,0.717,2.183,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,145.643,321.952,54.376,218.976,1.0,6,7.0,3-7 days
2022-12-07,5,101.978,232.699,43.242,2.621,5.333,-0.683,0.616,2.267,-1.883,1.849,3.75,-1.133,86.852,93.6,74.133,1021.075,1013.754,,4.342,6.8,2023.958,1025.0,,0.0,0.8,1.6,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,101.978,232.699,43.242,317.96,1.0,6,8.0,8-14 days
2022-12-08,7,92.259,256.674,26.997,-0.633,3.8,-3.3,-2.713,-0.55,-4.433,-1.376,1.967,-3.633,86.082,94.9,67.983,1011.871,1004.518,,3.075,5.2,1715.521,595.0,,0.0,1.033,3.35,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,92.259,256.674,26.997,296.446,4.0,6,9.0,8-14 days
2022-12-09,4,66.888,161.17,28.159,-0.254,3.083,-3.45,-1.751,0.55,-4.733,-0.8,2.0,-3.833,89.594,95.2,78.517,1008.825,1001.51,,3.175,5.0,1025.312,405.0,,0.0,0.267,0.633,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,66.888,161.17,28.159,294.336,,6,10.0,8-14 days
2022-12-10,2,68.127,204.693,21.064,-0.844,4.35,-3.717,-2.331,0.783,-4.583,-1.39,2.9,-3.983,89.44,96.0,75.25,1010.077,1002.765,,2.467,4.6,1738.438,497.5,,0.0,0.983,2.95,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,68.127,204.693,21.064,227.525,,6,11.0,8-14 days
2022-12-11,5,22.524,43.232,9.893,-1.63,0.5,-4.15,-2.182,-0.067,-4.783,-1.842,0.25,-4.35,95.84,98.283,91.933,1007.906,1000.571,,2.525,6.0,362.083,15.0,,0.0,0.0,0.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,22.524,43.232,9.893,102.788,,6,12.0,8-14 days
2022-12-12,2,38.965,66.659,22.442,0.027,1.133,-1.017,-0.856,0.317,-2.217,-0.314,0.833,-1.467,93.738,96.317,89.45,1008.808,1001.509,,3.217,5.8,720.312,185.0,,0.0,0.0,0.033,1.0,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,10006.0,6.0,38.965,66.659,22.442,105.643,12.0,6,0.0,0-2 days
2022-12-13,2,106.444,223.314,41.19,-0.267,1.55,-2.05,-2.808,-1.85,-4.233,-1.201,-0.017,-2.55,83.089,92.533,67.25,1007.363,1000.065,,3.683,6.0,1742.708,725.0,,0.0,0.0,0.117,0.0,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,2006.0,6.0,106.444,223.314,41.19,76.741,11.0,6,1.0,0-2 days
2022-12-14,1,93.97,167.423,40.297,-0.619,0.95,-2.283,-2.927,-0.733,-4.667,-1.467,0.267,-3.0,84.276,93.383,73.133,1006.059,998.756,,4.917,7.6,1480.104,480.0,14.0,0.0,0.367,1.35,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,6.0,,6.0,1.0,,6.0,93.97,167.423,40.297,12.366,11.0,6,2.0,0-2 days
2022-12-15,1,104.49,271.903,37.91,-2.256,1.65,-5.733,-4.966,-2.25,-7.217,-3.19,-0.383,-6.167,81.84,92.067,61.05,1011.535,1004.132,,3.117,5.4,2144.23,1052.5,,0.0,1.033,2.883,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,104.49,271.903,37.91,317.316,2.0,6,3.0,3-7 days
2022-12-16,2,64.318,184.187,21.917,-1.713,2.667,-4.733,-3.254,-0.883,-5.683,-2.281,1.3,-5.017,89.141,95.567,75.183,1018.44,1011.008,,2.067,5.0,829.896,240.0,,0.0,0.983,3.183,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,51.0,,6.0,64.318,184.187,21.917,268.949,11.0,6,4.0,3-7 days
2022-12-17,1,94.372,210.657,26.697,-0.377,4.833,-4.217,-2.433,1.35,-5.483,-1.131,3.4,-4.6,85.908,94.967,74.617,1022.397,1015.026,,3.075,6.2,2199.008,327.5,,0.0,0.217,1.333,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,94.372,210.657,26.697,137.817,4.0,6,5.0,3-7 days
2022-12-18,1,46.627,94.62,24.925,2.521,9.4,-2.533,1.552,8.7,-3.517,2.119,9.05,-2.867,93.51,97.083,87.0,1016.256,1008.974,,6.558,10.2,772.708,305.0,,0.0,0.0,0.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,46.627,94.62,24.925,127.586,2.0,6,6.0,3-7 days
2022-12-19,0,100.913,147.184,51.393,11.786,12.433,9.95,10.662,11.267,9.433,11.192,11.783,9.75,92.942,95.833,90.067,1006.733,999.755,,12.592,15.2,1316.25,317.5,,0.0,0.0,0.017,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,100.913,147.184,51.393,201.108,,6,0.0,0-2 days
2022-12-20,1,164.048,373.625,69.144,9.74,12.98,5.32,7.544,11.64,3.92,8.708,12.22,4.74,86.505,93.98,70.56,1007.224,1000.184,,8.458,15.25,2363.021,352.5,,0.0,1.02,1.76,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,164.048,373.625,69.144,215.332,2.0,5,0.0,0-2 days
2022-12-21,3,108.761,241.444,47.503,8.245,10.88,5.44,6.703,8.38,4.16,7.501,9.6,4.92,90.479,95.36,81.32,1006.338,999.264,,5.51,9.0,2218.958,830.0,,0.0,0.22,0.32,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,108.761,241.444,47.503,205.294,1.0,5,1.0,0-2 days
2022-12-22,1,76.599,155.367,16.956,9.012,11.4,5.8,8.012,10.18,5.36,8.504,10.7,5.6,93.791,98.34,87.96,1003.367,996.333,,6.271,10.25,1623.958,90.0,,0.0,0.0,0.08,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,76.599,155.367,16.956,228.326,1.0,5,2.0,0-2 days
2022-12-23,3,132.788,282.63,29.19,9.75,13.06,8.1,8.057,11.0,6.78,8.928,11.7,7.68,89.473,97.5,79.68,1002.672,995.664,,7.656,15.25,2626.25,197.5,,0.0,0.16,0.38,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,132.788,282.63,29.19,218.909,1.0,5,0.0,0-2 days
2022-12-24,2,109.149,161.21,54.665,8.979,10.62,6.24,7.485,8.9,5.22,8.251,9.76,5.8,90.721,94.72,86.98,1009.669,1002.598,,6.5,11.25,1617.083,485.0,,0.0,0.0,0.12,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,109.149,161.21,54.665,201.822,1.0,5,0.0,0-2 days
2022-12-25,1,139.38,267.026,69.159,10.181,11.28,9.02,8.429,9.24,7.68,9.33,10.14,8.56,88.993,94.06,79.92,1007.894,1000.857,,6.906,10.5,3695.833,1400.0,,0.0,0.08,0.14,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,,139.38,267.026,69.159,189.849,,5,1.0,0-2 days
2022-12-26,4,206.366,393.355,111.324,6.722,10.28,4.06,3.317,8.04,0.82,5.306,9.06,3.0,79.172,90.44,62.5,1015.601,1008.426,,9.427,14.5,4895.521,1742.5,,0.0,1.2,2.02,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,206.366,393.355,111.324,246.854,1.0,5,0.0,0-2 days
2022-12-27,2,132.43,301.971,47.222,6.736,10.34,2.18,4.75,8.3,0.92,5.855,8.76,1.76,87.418,94.88,76.0,1019.446,1012.248,,9.208,15.75,3056.146,360.0,,0.0,0.1,0.6,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,,132.43,301.971,47.222,212.347,,5,1.0,0-2 days
2022-12-28,2,115.027,248.593,44.207,10.48,11.56,9.66,9.058,10.34,6.82,9.776,10.82,8.4,91.071,96.64,80.78,1002.115,995.123,,13.323,18.5,1875.208,147.5,,0.0,0.0,0.08,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,115.027,248.593,44.207,215.383,2.0,5,0.0,0-2 days
2022-12-29,1,267.294,403.682,132.795,8.339,10.0,5.62,4.314,6.7,2.3,6.577,8.32,4.64,76.097,85.72,64.74,1001.012,993.978,,12.906,17.75,3475.0,1525.0,,0.0,0.32,1.0,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,267.294,403.682,132.795,231.066,1.0,5,0.0,0-2 days
2022-12-30,2,171.486,304.496,71.732,9.894,13.12,5.3,7.674,11.22,3.48,8.809,11.98,4.56,86.383,94.44,79.52,997.286,990.323,,11.406,17.5,3047.509,725.0,,0.0,0.0,0.14,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,171.486,304.496,71.732,195.42,1.0,5,0.0,0-2 days
2022-12-31,1,185.293,331.374,78.619,12.431,13.9,10.44,10.363,11.98,8.54,11.353,12.48,9.64,87.44,94.74,78.04,999.644,992.714,,13.656,19.25,2065.729,285.0,,0.0,0.0,0.0,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,,185.293,331.374,78.619,215.649,,5,0.0,0-2 days
2023-01-01,11,238.59,362.051,58.36,10.295,12.04,7.36,7.241,8.96,6.06,8.828,10.46,6.94,81.731,94.5,72.92,1008.055,1001.02,,9.448,15.0,1810.0,366.667,,0.0,0.0,0.08,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,238.59,362.051,58.36,226.012,1.0,5,0.0,0-2 days
2023-01-02,2,123.016,352.394,33.527,5.94,8.34,2.36,3.898,6.5,0.76,5.081,7.0,1.82,87.318,96.54,67.58,1016.908,1009.697,,4.781,8.75,3601.389,1266.667,,0.0,1.06,1.82,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,123.016,352.394,33.527,239.618,0.0,5,0.0,0-2 days
2023-01-03,3,88.982,176.219,25.875,8.485,12.48,3.16,7.226,11.04,1.74,7.848,11.62,2.6,92.359,97.26,86.28,1018.775,1011.628,,9.375,16.5,1729.792,902.5,,0.0,0.0,0.06,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,88.982,176.219,25.875,185.718,1.0,5,1.0,0-2 days
2023-01-04,1,267.136,443.551,99.552,12.357,13.48,10.8,9.208,11.54,7.0,10.776,12.1,9.12,81.435,93.2,70.24,1014.631,1007.608,,15.0,20.25,2217.222,920.0,,0.0,0.08,0.1,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,267.136,443.551,99.552,240.74,1.0,5,0.0,0-2 days
2023-01-05,5,235.873,386.089,118.438,11.292,13.1,9.62,8.424,9.86,7.0,9.872,11.16,8.5,82.696,90.74,74.2,1018.672,1011.581,,9.969,14.25,2484.722,866.667,,0.0,0.08,0.32,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,235.873,386.089,118.438,227.216,1.0,5,1.0,0-2 days
2023-01-06,4,163.233,290.188,74.36,9.753,12.24,6.32,7.591,10.58,4.72,8.713,11.12,5.64,86.728,94.44,77.32,1013.886,1006.798,,9.667,16.5,4084.311,675.0,,0.0,0.46,1.32,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,163.233,290.188,74.36,212.322,1.0,5,0.0,0-2 days
2023-01-07,1,206.053,294.196,111.204,10.202,12.26,7.3,7.538,9.72,4.38,8.924,10.94,6.08,83.665,91.06,77.58,1000.794,993.807,,13.156,19.75,2924.167,490.0,,0.0,0.0,0.1,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,206.053,294.196,111.204,193.742,1.0,5,1.0,0-2 days
2023-01-08,5,131.321,213.111,81.682,7.194,9.18,5.24,5.21,6.92,3.44,6.308,8.02,4.5,87.328,91.7,81.1,992.989,985.986,,9.417,14.5,2791.875,292.5,,0.0,0.04,0.56,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,131.321,213.111,81.682,202.38,2.0,5,0.0,0-2 days
2023-01-09,1,199.423,418.354,66.266,6.515,8.82,5.0,3.216,5.4,1.14,5.138,6.6,3.62,80.077,93.1,62.5,1001.281,994.205,,9.76,14.5,3771.875,1725.0,,0.0,0.48,0.92,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,199.423,418.354,66.266,259.241,1.0,5,0.0,0-2 days
2023-01-10,3,128.93,237.095,52.793,8.874,12.58,4.26,6.85,11.28,1.5,7.845,11.78,3.2,88.393,95.94,79.58,1008.438,1001.36,,11.042,17.25,1645.833,305.0,,0.0,0.0,0.0,,26.0,26.0,26.0,6.0,6.0,,31.0,31.0,6.0,,,6.0,1.0,,6.0,128.93,237.095,52.793,204.181,2.0,5,0.0,0-2 days
2023-01-11,3,231.035,425.46,133.662,8.928,10.417,7.3,5.603,7.4,3.683,7.419,8.9,6.183,80.092,87.767,65.35,1008.485,1001.416,,12.383,16.2,2938.333,845.0,,0.0,0.55,0.65,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,231.035,425.46,133.662,239.566,1.0,6,0.0,0-2 days
2023-01-12,3,216.057,451.073,96.542,10.829,12.417,8.117,7.977,10.333,2.9,9.485,11.233,6.117,82.99,92.883,63.15,1003.136,996.148,,15.142,19.0,2270.625,352.5,,0.0,0.017,0.1,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,216.057,451.073,96.542,236.546,1.0,6,0.0,0-2 days
2023-01-13,3,321.505,482.656,174.37,8.156,10.333,6.15,3.165,3.767,2.7,6.021,7.283,4.783,70.997,82.167,61.65,1008.789,1001.682,,13.667,19.4,2883.333,1900.0,,0.0,0.833,1.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,321.505,482.656,174.37,246.563,0.0,6,0.0,0-2 days
2023-01-14,3,179.58,345.375,61.227,8.942,12.167,5.983,6.262,10.883,1.583,7.753,11.483,4.333,83.783,94.55,67.383,1000.69,993.67,,12.333,17.4,2830.729,432.5,,0.0,0.017,0.067,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,179.58,345.375,61.227,226.149,1.0,6,0.0,0-2 days
2023-01-15,3,216.478,362.971,71.796,5.203,8.067,2.933,1.306,2.617,0.133,3.657,5.65,2.25,76.277,90.767,65.4,998.434,991.332,,10.3,15.0,4493.229,1912.5,,0.0,0.417,1.0,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,216.478,362.971,71.796,231.197,0.0,6,0.0,0-2 days
2023-01-16,3,109.835,224.103,38.155,2.762,4.933,-2.2,0.478,3.483,-5.383,1.9,3.983,-3.133,85.311,95.3,69.083,986.14,979.062,,7.558,14.4,3108.333,352.5,,0.0,0.183,0.433,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,109.835,224.103,38.155,332.374,2.0,6,0.0,0-2 days
2023-01-17,3,66.526,131.419,31.516,-2.047,0.933,-4.767,-3.777,-1.667,-6.083,-2.664,-0.117,-5.167,88.163,93.517,78.867,989.85,982.636,,2.425,5.4,2775.0,1450.0,,0.0,0.133,0.617,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,66.526,131.419,31.516,287.467,4.0,6,1.0,0-2 days
2023-01-18,0,106.379,268.702,43.576,0.506,4.783,-3.133,-1.819,0.383,-4.617,-0.351,2.883,-3.617,84.893,92.033,68.8,998.281,991.089,,5.633,9.0,3903.125,2575.0,,0.0,0.983,2.033,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,106.379,268.702,43.576,260.481,1.0,6,2.0,0-2 days
2023-01-19,3,107.874,313.374,23.228,0.722,5.233,-2.483,-1.581,0.6,-3.25,-0.131,3.133,-2.767,85.323,95.883,64.333,1008.148,1000.88,,4.025,7.6,3439.583,2000.0,,0.0,0.983,2.15,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,107.874,313.374,23.228,268.729,,6,3.0,3-7 days
2023-01-20,4,155.741,292.619,66.266,2.571,5.967,-1.033,-0.565,1.017,-2.8,1.377,3.9,-1.7,80.247,89.217,68.767,1019.083,1011.776,,6.136,9.2,4097.538,3150.0,,0.0,0.883,1.45,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,155.741,292.619,66.266,298.527,1.0,6,4.0,3-7 days
2023-01-21,1,123.779,366.183,29.14,1.578,6.417,-2.0,-0.928,0.833,-3.133,0.641,3.883,-2.317,84.383,95.383,62.25,1032.458,1025.016,,2.625,5.6,1646.024,427.5,,0.0,1.05,2.3,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,2006.0,123.779,366.183,29.14,48.14,4.0,6,5.0,3-7 days
2023-01-22,3,51.653,203.213,13.464,-1.394,3.85,-4.267,-2.58,1.3,-5.05,-1.819,2.617,-4.517,92.044,97.65,75.3,1035.798,1028.277,,1.658,3.6,541.979,35.0,,0.0,0.583,1.767,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,51.653,203.213,13.464,233.524,4.0,6,6.0,3-7 days
2023-01-23,4,93.818,246.168,14.345,-0.309,4.417,-5.683,-2.292,1.0,-6.4,-1.038,2.9,-5.883,87.292,97.2,71.083,1037.838,1030.318,,1.958,4.0,1345.104,245.0,,0.0,1.05,1.8,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,93.818,246.168,14.345,108.465,4.0,6,7.0,3-7 days
2023-01-24,3,145.532,241.918,48.218,3.032,4.75,-0.7,0.155,1.233,-1.933,1.943,3.067,-1.117,81.686,92.35,71.933,1038.986,1031.542,,3.242,6.4,1945.312,677.5,,0.0,0.483,0.533,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,145.532,241.918,48.218,43.462,1.0,6,8.0,8-14 days
2023-01-25,2,25.388,107.548,8.557,1.362,5.967,-2.167,0.818,4.667,-2.883,1.152,5.367,-2.4,96.274,98.7,88.217,1033.17,1025.754,,3.717,7.8,421.042,42.5,,0.0,0.0,0.067,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,25.388,107.548,8.557,273.282,1.0,6,9.0,8-14 days
2023-01-26,4,133.719,211.647,76.464,5.302,7.35,3.4,3.011,4.733,1.5,4.353,6.05,2.683,85.326,90.933,77.3,1030.257,1022.948,,7.5,10.0,2829.896,792.5,,0.0,0.117,0.283,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,133.719,211.647,76.464,151.245,1.0,6,0.0,0-2 days
2023-01-27,1,179.777,357.237,59.723,4.808,6.983,1.883,1.576,2.917,-0.167,3.528,4.75,1.217,80.157,92.717,64.183,1030.688,1023.35,,5.508,8.6,3300.625,1580.0,,0.0,0.033,0.55,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,76.0,,6.0,179.777,357.237,59.723,15.688,0.0,6,1.0,0-2 days
2023-01-28,2,216.666,334.165,85.147,4.316,6.05,1.967,0.136,2.167,-1.85,2.732,3.917,0.9,74.79,89.467,63.483,1031.973,1024.619,,3.167,5.4,3131.25,1650.0,,0.0,0.0,0.2,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,216.666,334.165,85.147,308.646,1.0,6,2.0,0-2 days
2023-01-29,4,112.965,164.96,74.721,5.992,8.467,4.317,4.15,6.783,2.217,5.205,7.65,3.6,88.064,91.867,83.867,1026.69,1019.416,,6.733,11.0,2823.854,772.5,,0.0,0.0,0.383,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,112.965,164.96,74.721,237.665,,6,3.0,3-7 days
2023-01-30,5,234.684,460.582,65.612,6.58,9.15,2.75,2.656,6.667,0.117,4.973,7.333,1.883,76.985,93.383,60.183,1025.002,1017.756,,7.0,11.4,3313.542,1650.0,,0.0,0.967,2.117,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,76.0,,6.0,234.684,460.582,65.612,276.427,1.0,6,4.0,3-7 days
2023-01-31,4,264.347,562.371,108.859,7.408,11.633,3.633,3.247,7.233,0.683,5.641,9.3,2.667,75.668,88.267,56.467,1025.018,1017.793,,8.15,12.8,3078.125,2150.0,,0.0,0.3,0.867,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,264.347,562.371,108.859,257.863,,6,5.0,3-7 days
2023-02-01,5,276.606,449.312,163.365,7.39,10.117,4.583,3.015,4.717,1.017,5.53,7.3,3.217,74.099,81.133,63.733,1024.996,1017.776,,10.583,14.6,2378.125,1925.0,,0.0,0.4,1.333,,22.667,22.667,22.667,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,276.606,449.312,163.365,254.127,,6,6.0,3-7 days
2023-02-02,4,241.746,372.664,114.805,8.962,11.1,5.96,5.566,7.42,3.5,7.409,9.16,4.96,79.481,88.46,71.5,1027.261,1020.07,,9.567,13.4,4294.792,2775.0,,0.0,0.067,0.417,,26.0,26.0,26.0,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,6.0,241.746,372.664,114.805,250.926,0.0,6,7.0,3-7 days
2023-02-03,4,238.972,421.218,101.76,9.99,12.44,7.08,6.874,7.56,5.44,8.506,9.96,6.38,81.252,90.48,70.92,1031.415,1024.211,,8.233,11.8,4828.125,2225.0,,0.0,0.8,1.7,,26.0,26.0,26.0,6.0,6.0,,26.0,26.0,6.0,,,6.0,1.0,,,238.972,421.218,101.76,263.67,,5,8.0,8-14 days
